split,class_index,category_id,image_id,annotation_id,file_name,species_name,common_name,kingdom,family,genus,width,height
train,0,9,2130616,2130616,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/2327ae84-321c-44c6-9e68-42c3d9676afe.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,375,500
train,0,9,2327631,2327631,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/d68ee1fd-1ad2-4773-92d6-b71bd009c48e.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,500,333
train,0,9,259087,259087,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/9b9ad448-a211-4b63-85a6-7fb279dba914.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,423,500
train,0,9,1476006,1476006,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/e3df20a5-39fc-4bcd-84b3-b6e38e667ad9.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,500,375
train,0,9,131995,131995,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/9746872f-8ce2-465b-bf43-a4442913d877.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,500,375
train,0,9,2256711,2256711,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/9758a1ef-d918-44a8-a91a-650c952ad607.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,375,500
train,0,9,1157590,1157590,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/e7f42c65-015f-48c6-8cbf-3e011f074026.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,500,281
train,0,9,273222,273222,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/bc734bc9-9720-4218-8dfe-99fc7056909e.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,500,375
train,0,9,2333650,2333650,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/d1baa0b9-b8e8-4ea4-8f7f-3006791b2054.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,375,500
train,0,9,1151291,1151291,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/bc45b4b2-c8ea-49a5-a9cb-2bc6855d07dc.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,281,500
train,0,9,1181615,1181615,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/24bb1665-70a6-4209-941b-504fcdd1ab12.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,375,500
train,0,9,1915001,1915001,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/dac40d28-2f8c-4453-9086-1e71ad570832.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,376,500
train,0,9,990643,990643,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/dd51f0c6-a399-4680-b186-ff287b8121e0.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,375,500
train,0,9,2232294,2232294,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/2e18b4d4-99cf-4dfd-a215-29912c61005b.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,375,500
train,0,9,1559968,1559968,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/903d9657-46e1-4183-958e-659b9751ee3b.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,375,500
train,0,9,2423950,2423950,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/a973f815-65f1-4cbc-9020-6da03522f282.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,375,500
train,0,9,1116520,1116520,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/4654090d-0b8f-47e0-a783-e9dfea95ecfe.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,375,500
train,0,9,2350172,2350172,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/2af8e01b-ed0d-4082-ab8d-dfd3182821c5.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,243,500
train,0,9,1051165,1051165,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/d18bff7b-eaf1-4a9f-9a8b-7f19c2f4affe.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,375,500
train,0,9,508141,508141,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/4fbedd25-7c0a-4e27-a2fb-828fb67c3fe9.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,500,333
train,0,9,1100884,1100884,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/d593d550-366d-4570-9dff-fa95c538d7e1.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,375,500
train,0,9,2344824,2344824,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/a896b691-bfb2-45b1-afdd-f09464e538dc.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,375,500
train,0,9,1201910,1201910,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/dcfefc5d-2b81-4417-924c-954fe6b55682.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,375,500
train,0,9,2369560,2369560,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/b4304965-f369-452e-a74c-fbe87050c30c.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,500,375
train,0,9,211689,211689,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/e1b73e41-2fcc-4ada-bf48-91ea9c4cddf3.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,500,372
train,0,9,241459,241459,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/6886e86c-6d0c-4052-84d5-bc0433848fc5.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,500,500
train,0,9,1044849,1044849,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/c043753f-e4d7-4e70-b7b2-8f6eba6d8cf1.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,375,500
train,0,9,1047608,1047608,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/756eddf8-aa25-400b-aad5-318cbd4ed0de.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,375,500
train,0,9,2654214,2654214,train_mini/00009_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Araneus_diadematus/ae0c460e-7dcc-4cc3-bf70-7810c67e44f2.jpg,Araneus diadematus,Cross Orbweaver,Animalia,Araneidae,Araneus,500,348
train,1,45,594148,594148,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/77a852f5-48cf-454f-982c-d73730df6236.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,333
train,1,45,2570570,2570570,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/beaa5d52-5015-4b59-a8ce-6fd304829d08.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,333,500
train,1,45,2632538,2632538,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/5c591eeb-e575-4a64-9878-8d0b8f3e2802.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,375,500
train,1,45,1280536,1280536,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/0004ad1a-1965-4463-afa7-bd0107aaa452.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,375
train,1,45,2509345,2509345,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/e1208f59-abc2-4cae-81ed-c22fbc136576.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,375
train,1,45,2224460,2224460,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/ca5a49b7-c3d6-43f4-8199-3ad7763becc7.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,375,500
train,1,45,543540,543540,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/07a63c4b-d0d9-4eb1-9aed-dd72bb5d9a8b.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,375,500
train,1,45,1841876,1841876,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/2f27953c-42d1-4500-85f5-a06fe4c49e9d.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,375,500
train,1,45,2648644,2648644,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/5b3a1f1c-1ecc-4174-9577-d56802d61d26.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,470,500
train,1,45,2660210,2660210,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/828a5f29-b68c-41f4-a8fb-9a9c33e7c87c.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,375
train,1,45,2100585,2100585,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/4554240b-a6aa-4bc4-829d-4c725e9ae124.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,333
train,1,45,2670664,2670664,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/56e0284e-85b3-4f44-a76c-2f457f3d0bf2.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,281,500
train,1,45,372057,372057,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/005e0e9b-5e8a-4774-9bf3-734a28adfdf0.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,375,500
train,1,45,1100517,1100517,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/74b06a3a-9a7c-4185-bfec-83046546a26e.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,247
train,1,45,355091,355091,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/e474d349-0645-4f63-b254-c1d681fea79f.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,281,500
train,1,45,1245559,1245559,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/fe32cb4f-6452-4176-a46f-77cce208dfec.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,281,500
train,1,45,928829,928829,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/4fc13754-3c80-485d-be62-46e732498734.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,493
train,1,45,2489954,2489954,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/9922b481-fad1-49ef-90b8-a517736f2d41.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,375
train,1,45,627807,627807,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/c12c9aac-1ba3-4f23-82b4-e2d8cb0b81ce.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,333
train,1,45,101932,101932,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/60239260-37d3-4886-b137-4715733c6391.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,459
train,1,45,1674753,1674753,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/3950d24a-a5e5-4629-94ff-2c13ca5fd03d.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,375,500
train,1,45,2177709,2177709,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/4e348f45-0986-42a8-bad3-68940051a91c.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,375,500
train,1,45,2639178,2639178,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/9230a895-fb36-4a78-85a6-12a9b20f068f.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,468,500
train,1,45,1853945,1853945,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/b06c7863-a120-4dde-8fa2-f0ad3cbb937f.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,375,500
train,1,45,172960,172960,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/2c752c85-a290-40e9-b678-136f8bf5baeb.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,332,500
train,1,45,502348,502348,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/48a4dc6a-0017-434e-95a6-ab951d9f69e7.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,333
train,1,45,1434472,1434472,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/01581c29-fa25-42a4-b2be-1b542973f99b.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,500
train,1,45,2211695,2211695,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/a285e374-78bf-4d47-9e9b-f0068eb62ca3.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,490
train,1,45,2549939,2549939,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/c07109a2-74ab-4ff3-84fb-7e3e5dbacdef.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,333
train,1,45,2299364,2299364,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/f48bcc24-392a-49b4-a9bd-f66eae9b6da6.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,498
train,1,45,247518,247518,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/1c09eae5-43aa-48db-ae26-adaebb8b2d2e.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,375,500
train,1,45,1714734,1714734,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/a4cf11fd-5122-4012-b83d-c5af9f3db199.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,400
train,1,45,2250717,2250717,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/38b4d1bd-1878-4709-9d4d-5f61cc0559d7.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,375,500
train,1,45,533141,533141,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/2f3d5875-fc75-44c8-86fa-8636e3208533.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,500
train,1,45,2224673,2224673,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/7a90dd1d-0e6f-4010-9084-21cdd21feff6.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,333
train,1,45,442022,442022,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/4533f5db-10aa-4425-b38a-6a91904441fd.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,486,500
train,1,45,2495729,2495729,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/fd539b04-19a8-4e78-9a57-0fae3b9c2e25.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,389
train,1,45,1883986,1883986,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/8af7058f-5f48-43a4-a5b9-22cf726308d0.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,375,500
train,1,45,289304,289304,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/d9cdf07c-27d2-401b-89c4-768757f64c8d.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,375,500
train,1,45,1180851,1180851,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/4f1a5af6-8f0a-4cc6-82b9-95623ada79fb.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,333,500
train,2,70,411099,411099,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/fed39b2d-b67e-49c3-8f82-0b6d16291ca5.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,400
train,2,70,598868,598868,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/2cbf7532-7e84-49ee-a89c-eef82f77fdb3.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,375
train,2,70,1573088,1573088,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/6f1e1787-c004-4b4a-b651-24b98608f54a.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,333
train,2,70,2638950,2638950,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/597e124b-78f9-4a3c-bfe1-5502e5a28265.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,333
train,2,70,1321208,1321208,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/bce133a6-7a0f-4114-ac48-a9f6de420397.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,333
train,2,70,1748674,1748674,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/fd4ce8ba-323c-4d78-9647-b946eb5f22c9.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,375
train,2,70,55759,55759,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/f6a4834d-4bd0-4d42-9c59-a79ae7aac867.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,375
train,2,70,264468,264468,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/3c6cc91f-9844-4954-86eb-745c00bbcfa7.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,333
train,2,70,807361,807361,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/a815c535-f769-4050-9f99-94c2f457ef52.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,467
train,2,70,2280419,2280419,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/1fd9c21a-a419-4e88-b838-fc4fab1dbc2f.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,375,500
train,2,70,471114,471114,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/05c15921-a7dd-4b62-8f65-fc2ea44f5c77.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,391
train,2,70,351367,351367,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/e40e5dfc-b301-4561-b719-5a6cb031ce7a.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,375,500
train,2,70,250119,250119,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/6618b598-863f-4de6-8643-fb571ab9bbdd.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,375,500
train,2,70,510698,510698,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/ab746cd7-26c9-4820-a03d-2f2b2b750665.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,281,500
train,2,70,1987143,1987143,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/0ceaff64-f949-462a-8456-09fa3fe78ba4.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,375,500
train,2,70,118961,118961,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/1559dbfd-20e3-4217-a18f-0865328b6f3e.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,346
train,2,70,1171573,1171573,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/ef57e99f-d546-4b23-8f63-f0f5245c2367.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,318
train,2,70,1787227,1787227,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/9c04407c-ff97-46c6-92cd-c5cfcdab622d.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,500
train,2,70,620426,620426,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/14f34a47-bed4-49ee-b2b8-5cd9df743e39.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,375
train,2,70,290790,290790,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/97485641-d281-4e8b-b209-8b2b3d65cedd.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,419,500
train,2,70,1065987,1065987,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/3081a002-387d-448d-93b0-ef9ee6db4cb7.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,375
train,2,70,1902371,1902371,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/af16a9c2-514f-4f07-a3ea-8147a3b2b388.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,500
train,2,70,783745,783745,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/8c7ea17f-6903-421a-ba2e-f7ebdc4d912f.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,375,500
