file_name,true_class_index,pred_class_index,correct,pred_1,pred_2,pred_3,pred_4,pred_5,score_1,score_2,score_3,score_4,score_5,top5_correct,true_rank,true_species,pred_1_species,pred_2_species,pred_3_species,pred_4_species,pred_5_species
val/00094_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Phidippus_johnsoni/8bcfd228-9943-4dbd-8ca1-cdf43e398812.jpg,3,249,0,249,127,3,240,37,0.296630859375,0.0255126953125,0.023162841796875,0.0225677490234375,0.0196380615234375,1,3,Johnson's Jumping Spider,Beadlet anemone,New Zealand Half Crab,Johnson's Jumping Spider,Flat-headed Snake,Florida Carpenter Ant
val/00152_Animalia_Arthropoda_Arachnida_Scorpiones_Vaejovidae_Paravaejovis_puritanus/de540bf6-6efd-4ed9-b971-a32070910af2.jpg,4,237,0,237,235,244,4,246,0.33837890625,0.169189453125,0.0682373046875,0.056488037109375,0.0230865478515625,1,4,Paravaejovis puritanus,Texas Alligator Lizard,Belize Crocodile,Green Iguana,Paravaejovis puritanus,Great Plains Skink
val/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/b76aa04d-4e5c-441a-ae9a-29860df80cba.jpg,5,239,0,239,5,243,6,247,0.0986328125,0.083984375,0.041595458984375,0.0188751220703125,0.0187225341796875,1,2,Eastern Bark Centipede,Eastern Milksnake,Eastern Bark Centipede,Texas Coralsnake,Giant Desert Centipede,Western Rattlesnake
val/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/4091a551-6ad8-4cea-bc03-4195c592de62.jpg,5,108,0,108,5,6,104,198,0.443603515625,0.212890625,0.027587890625,0.0128631591796875,0.004222869873046875,1,2,Eastern Bark Centipede,Pine Hawk-Moth,Eastern Bark Centipede,Giant Desert Centipede,Giant Peacock Moth,Common Firecrest
val/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/bd03202d-2aa5-49eb-bc8e-747bac6c8430.jpg,5,6,0,6,5,102,91,146,0.416015625,0.1085205078125,0.0296630859375,0.026824951171875,0.0134735107421875,1,2,Eastern Bark Centipede,Giant Desert Centipede,Eastern Bark Centipede,Buck Moth,Mourning Cloak,Imperial Eagle
val/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/e238f91b-04a8-4a0e-bc3a-c6026a63b640.jpg,5,239,0,239,5,6,458,248,0.161376953125,0.1422119140625,0.10076904296875,0.0106658935546875,0.00818634033203125,1,2,Eastern Bark Centipede,Eastern Milksnake,Eastern Bark Centipede,Giant Desert Centipede,meadow buttercup,Massasauga
val/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/fbbddbd3-f585-464d-b6c7-28ce404c57cf.jpg,5,247,0,247,5,241,98,397,0.10089111328125,0.02252197265625,0.0183868408203125,0.01309967041015625,0.01178741455078125,1,2,Eastern Bark Centipede,Western Rattlesnake,Eastern Bark Centipede,Aesculapian Snake,Darker Moodna Moth,Common Flat-pea
val/00184_Animalia_Arthropoda_Insecta_Coleoptera_Buprestidae_Agrilus_planipennis/1b267612-120e-4df1-aa90-f78eb9f4ae64.jpg,7,402,0,402,51,7,199,488,0.308837890625,0.09075927734375,0.04571533203125,0.042938232421875,0.022308349609375,1,3,Emerald Ash Borer,swamp chestnut oak,Ilia Underwing,Emerald Ash Borer,Brown-headed Nuthatch,baldcypress
val/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/54aed724-193c-48c5-8da6-fd94681ec93f.jpg,8,11,0,11,8,123,63,15,0.132080078125,0.09820556640625,0.04052734375,0.034942626953125,0.030517578125,1,2,Goldenrod Soldier Beetle,False Potato Beetle,Goldenrod Soldier Beetle,Marsh meadow grasshopper,Least Skipper,Oedemera femorata
val/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/17e62b64-ddca-4a1e-91d8-1cba36c311be.jpg,8,9,0,9,318,8,55,331,0.294921875,0.115966796875,0.043701171875,0.036407470703125,0.0125274658203125,1,3,Goldenrod Soldier Beetle,Spotted Longhorn,common yarrow,Goldenrod Soldier Beetle,Latticed Heath,Snow Squarestem
val/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/ca5274d6-9681-4970-8631-b305f699d778.jpg,8,28,0,28,8,21,15,10,0.193115234375,0.034881591796875,0.0347900390625,0.029754638671875,0.0231475830078125,1,2,Goldenrod Soldier Beetle,Alfalfa Plant Bug,Goldenrod Soldier Beetle,Yellow-shouldered Drone Fly,Oedemera femorata,Spined Woodborer
val/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/6235aa1d-11d6-42e3-9ea9-6a0b8dd88f62.jpg,8,15,0,15,8,39,34,70,0.45703125,0.173828125,0.0281524658203125,0.00827789306640625,0.006465911865234375,1,2,Goldenrod Soldier Beetle,Oedemera femorata,Goldenrod Soldier Beetle,Pure Green Sweat Bee,Southern Carpenter Bee,European Skipper
val/00251_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Rutpela_maculata/b2a11dc8-7434-4b08-9aa5-2134ebececac.jpg,9,262,0,262,9,325,312,99,0.03973388671875,0.03497314453125,0.0237579345703125,0.01424407958984375,0.014007568359375,1,2,Spotted Longhorn,Golden Hair-lichen,Spotted Longhorn,tall boneset,Broad-leaved Chervil,Fatal Metalmark
val/00260_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Trichocnemis_spiculatus/245069b5-3600-43eb-b350-40bedc93d237.jpg,10,26,0,26,10,30,214,175,0.1416015625,0.08953857421875,0.031494140625,0.0215301513671875,0.019622802734375,1,2,Spined Woodborer,Western Leaf-footed Bug,Spined Woodborer,Brown Marmorated Stink Bug,Downy Woodpecker,Double-barred Finch
val/00260_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Trichocnemis_spiculatus/780908cd-8b2e-4859-8999-ce23f55fba7b.jpg,10,35,0,35,10,7,236,127,0.23974609375,0.174072265625,0.056610107421875,0.0228271484375,0.01280975341796875,1,2,Spined Woodborer,Elm Sawfly,Spined Woodborer,Emerald Ash Borer,Italian Slow Worm,New Zealand Half Crab
val/00290_Animalia_Arthropoda_Insecta_Coleoptera_Chrysomelidae_Leptinotarsa_juncta/6e2c087a-ada3-4ae9-9bef-8c06c474c454.jpg,11,12,0,12,258,17,11,259,0.402587890625,0.09857177734375,0.04290771484375,0.03839111328125,0.0282440185546875,1,4,False Potato Beetle,Hadda Beetle,White-lipped Snail,Oriental Beetle,False Potato Beetle,Turkish Snail
val/00332_Animalia_Arthropoda_Insecta_Coleoptera_Coccinellidae_Psyllobora_vigintiduopunctata/421288b6-e3c4-48d8-abde-4381c5311e7e.jpg,13,142,0,142,13,9,55,31,0.1304931640625,0.12646484375,0.050323486328125,0.031585693359375,0.023101806640625,1,2,22-spot Ladybird Beetle,Eastern Dwarf Treefrog,22-spot Ladybird Beetle,Spotted Longhorn,Latticed Heath,Southern Green Stink Bug
val/00332_Animalia_Arthropoda_Insecta_Coleoptera_Coccinellidae_Psyllobora_vigintiduopunctata/2f8e8f2a-f1ef-4977-a30c-909a6e9d8262.jpg,13,38,0,38,13,170,169,37,0.1114501953125,0.10980224609375,0.032806396484375,0.0241546630859375,0.0182952880859375,1,2,22-spot Ladybird Beetle,New York Carpenter Ant,22-spot Ladybird Beetle,Yellow Grosbeak,Painted Bunting,Florida Carpenter Ant
val/00384_Animalia_Arthropoda_Insecta_Coleoptera_Scarabaeidae_Euphoria_kernii/b767c420-4809-4d3f-a1a8-c01f9825fc94.jpg,16,252,0,252,16,32,20,243,0.18310546875,0.166015625,0.1610107421875,0.031646728515625,0.0184478759765625,1,2,Kern's Flower Scarab,Common Whelk,Kern's Flower Scarab,Jagged Ambush Bug,Mexican Cactus Fly,Texas Coralsnake
val/00384_Animalia_Arthropoda_Insecta_Coleoptera_Scarabaeidae_Euphoria_kernii/8f047f9b-6f60-43d1-b029-09430d02f858.jpg,16,399,0,399,429,428,16,32,0.265869140625,0.113037109375,0.06341552734375,0.042449951171875,0.04180908203125,1,4,Kern's Flower Scarab,California goldenbanner,Wand Mullein,Dark Mullein,Kern's Flower Scarab,Jagged Ambush Bug
val/00386_Animalia_Arthropoda_Insecta_Coleoptera_Scarabaeidae_Exomala_orientalis/a40b2251-277e-4c46-9454-9b86d492fd0f.jpg,17,27,0,27,17,109,85,72,0.0271759033203125,0.0207366943359375,0.019775390625,0.01702880859375,0.0163421630859375,1,2,Oriental Beetle,Western Conifer Seed Bug,Oriental Beetle,Red-banded Leafroller,Angulose Prominent Moth,Green Oak-Slug Moth
val/00386_Animalia_Arthropoda_Insecta_Coleoptera_Scarabaeidae_Exomala_orientalis/f42b16c2-a0a6-4d95-8171-7581b63e90c5.jpg,17,19,0,19,27,17,30,31,0.431640625,0.044097900390625,0.0242462158203125,0.01319122314453125,0.0111083984375,1,3,Oriental Beetle,Garden soldier fly,Western Conifer Seed Bug,Oriental Beetle,Brown Marmorated Stink Bug,Southern Green Stink Bug
val/00386_Animalia_Arthropoda_Insecta_Coleoptera_Scarabaeidae_Exomala_orientalis/7833c857-a97d-4028-8b02-1f06eb73ba32.jpg,17,214,0,214,14,17,26,175,0.1297607421875,0.11053466796875,0.09918212890625,0.06787109375,0.05694580078125,1,3,Oriental Beetle,Downy Woodpecker,Woodland Dor Beetle,Oriental Beetle,Western Leaf-footed Bug,Double-barred Finch
val/00386_Animalia_Arthropoda_Insecta_Coleoptera_Scarabaeidae_Exomala_orientalis/656cc52e-50a3-49cf-8521-ab2f3cb22de9.jpg,17,23,0,23,123,17,119,45,0.483154296875,0.03094482421875,0.025360107421875,0.0192718505859375,0.01326751708984375,1,3,Oriental Beetle,Maize Calligrapher Fly,Marsh meadow grasshopper,Oriental Beetle,Eastern Ringtail,Hydrilla Leafcutter Moth
val/00386_Animalia_Arthropoda_Insecta_Coleoptera_Scarabaeidae_Exomala_orientalis/71921340-711a-4a8d-a829-cf1c3c478a87.jpg,17,37,0,37,17,31,19,27,0.1422119140625,0.131591796875,0.07867431640625,0.04833984375,0.038238525390625,1,2,Oriental Beetle,Florida Carpenter Ant,Oriental Beetle,Southern Green Stink Bug,Garden soldier fly,Western Conifer Seed Bug
val/00386_Animalia_Arthropoda_Insecta_Coleoptera_Scarabaeidae_Exomala_orientalis/d2e636f5-175c-4d52-945e-dd85048b1ca4.jpg,17,19,0,19,17,16,39,31,0.54833984375,0.047821044921875,0.028106689453125,0.013702392578125,0.01145172119140625,1,2,Oriental Beetle,Garden soldier fly,Oriental Beetle,Kern's Flower Scarab,Pure Green Sweat Bee,Southern Green Stink Bug
val/00435_Animalia_Arthropoda_Insecta_Diptera_Calliphoridae_Calliphora_vicina/d8b79c4d-3fae-480b-84fe-08f40af259cc.jpg,18,26,0,26,28,21,76,18,0.1041259765625,0.052734375,0.03521728515625,0.0325927734375,0.0308074951171875,1,5,Blue Blowfly,Western Leaf-footed Bug,Alfalfa Plant Bug,Yellow-shouldered Drone Fly,Mazarine Blue,Blue Blowfly
val/00435_Animalia_Arthropoda_Insecta_Diptera_Calliphoridae_Calliphora_vicina/35978a56-8445-4e40-86cd-e6cc4af55b1e.jpg,18,91,0,91,18,5,270,249,0.035858154296875,0.033447265625,0.0241546630859375,0.0186767578125,0.0182037353515625,1,2,Blue Blowfly,Mourning Cloak,Blue Blowfly,Eastern Bark Centipede,Scaly Chanterelle,Beadlet anemone
val/00457_Animalia_Arthropoda_Insecta_Diptera_Stratiomyidae_Exaireta_spinigera/2ae3e79e-cce0-45e1-835c-1ecfb4ae9748.jpg,19,264,0,264,19,144,123,18,0.093505859375,0.0679931640625,0.01605224609375,0.01181793212890625,0.01078033447265625,1,2,Garden soldier fly,Yellow Stainer,Garden soldier fly,Green Salamander,Marsh meadow grasshopper,Blue Blowfly
val/00457_Animalia_Arthropoda_Insecta_Diptera_Stratiomyidae_Exaireta_spinigera/7d9bd16e-2b28-48b4-8b5f-8ac55b7cee64.jpg,19,16,0,16,19,33,31,18,0.142822265625,0.1231689453125,0.07757568359375,0.054534912109375,0.0543212890625,1,2,Garden soldier fly,Kern's Flower Scarab,Garden soldier fly,Ashy Mining Bee,Southern Green Stink Bug,Blue Blowfly
val/00461_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Copestylum_mexicanum/3d47fff4-b85d-450e-8d01-19410dcc6ae7.jpg,20,22,0,22,20,21,341,8,0.493896484375,0.1246337890625,0.0452880859375,0.031982421875,0.018402099609375,1,2,Mexican Cactus Fly,Transverse-banded Flower Fly,Mexican Cactus Fly,Yellow-shouldered Drone Fly,tree marigold,Goldenrod Soldier Beetle
val/00461_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Copestylum_mexicanum/e3449e16-04be-4d6a-b702-377390ff9134.jpg,20,34,0,34,20,19,16,18,0.52294921875,0.0455322265625,0.0232696533203125,0.015411376953125,0.01153564453125,1,2,Mexican Cactus Fly,Southern Carpenter Bee,Mexican Cactus Fly,Garden soldier fly,Kern's Flower Scarab,Blue Blowfly
val/00461_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Copestylum_mexicanum/4d5b89ca-dd00-465a-bc0c-c7c596e475b4.jpg,20,34,0,34,20,35,33,409,0.66552734375,0.0794677734375,0.0098114013671875,0.0061798095703125,0.004150390625,1,2,Mexican Cactus Fly,Southern Carpenter Bee,Mexican Cactus Fly,Elm Sawfly,Ashy Mining Bee,Blue Bugle
val/00461_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Copestylum_mexicanum/6880af20-7f98-4b6b-9c82-e5c799632c31.jpg,20,34,0,34,20,14,35,465,0.56787109375,0.1302490234375,0.0166168212890625,0.0047760009765625,0.0042572021484375,1,2,Mexican Cactus Fly,Southern Carpenter Bee,Mexican Cactus Fly,Woodland Dor Beetle,Elm Sawfly,Blackthorn
val/00461_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Copestylum_mexicanum/d61f241d-5af4-4227-94f7-7f9628be8f4c.jpg,20,25,0,25,26,18,10,20,0.2186279296875,0.07720947265625,0.052032470703125,0.0258636474609375,0.0240020751953125,1,5,Mexican Cactus Fly,Florida Leaf-footed Bug,Western Leaf-footed Bug,Blue Blowfly,Spined Woodborer,Mexican Cactus Fly
val/00472_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Eristalis_transversa/182f4b60-0d45-4627-84a9-b455ca836801.jpg,22,23,0,23,22,17,11,258,0.60791015625,0.056884765625,0.01302337646484375,0.01291656494140625,0.011077880859375,1,2,Transverse-banded Flower Fly,Maize Calligrapher Fly,Transverse-banded Flower Fly,Oriental Beetle,False Potato Beetle,White-lipped Snail
val/00472_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Eristalis_transversa/13470875-c9f0-4c48-bfbb-412cb5a8b797.jpg,22,39,0,39,42,8,119,22,0.10321044921875,0.049713134765625,0.046417236328125,0.031036376953125,0.030181884765625,1,5,Transverse-banded Flower Fly,Pure Green Sweat Bee,Western Paper Wasp,Goldenrod Soldier Beetle,Eastern Ringtail,Transverse-banded Flower Fly
val/00472_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Eristalis_transversa/f1869b06-712f-4464-8713-aa4d7ef75739.jpg,22,190,0,190,22,184,23,87,0.14697265625,0.102294921875,0.06097412109375,0.05389404296875,0.046966552734375,1,2,Transverse-banded Flower Fly,Yellow-throated Warbler,Transverse-banded Flower Fly,Meadow Pipit,Maize Calligrapher Fly,Silver Emperor
val/00493_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Toxomerus_politus/d5c97300-46db-4d6c-ac00-b59d8ecc8a0e.jpg,23,63,0,63,23,37,44,11,0.1312255859375,0.0576171875,0.0256805419921875,0.0245819091796875,0.022552490234375,1,2,Maize Calligrapher Fly,Least Skipper,Maize Calligrapher Fly,Florida Carpenter Ant,Pearl Veneer,False Potato Beetle
val/00493_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Toxomerus_politus/f8616c2d-2c22-40bb-a62e-54a9cbc75e8c.jpg,23,42,0,42,23,6,72,27,0.08587646484375,0.0804443359375,0.037384033203125,0.033172607421875,0.032928466796875,1,2,Maize Calligrapher Fly,Western Paper Wasp,Maize Calligrapher Fly,Giant Desert Centipede,Green Oak-Slug Moth,Western Conifer Seed Bug
val/00558_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Acanthocephala_femorata/4ae76323-b54e-4bb3-b14b-6f00e23b1bc6.jpg,25,99,0,99,75,25,301,38,0.043670654296875,0.03466796875,0.0299224853515625,0.021881103515625,0.0214385986328125,1,3,Florida Leaf-footed Bug,Fatal Metalmark,Spring Azure,Florida Leaf-footed Bug,snow trillium,New York Carpenter Ant
val/00567_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_clypealis/961d0095-9408-4371-8ee3-8d3468bd4ab6.jpg,26,27,0,27,26,30,0,1,0.318115234375,0.05181884765625,0.0264892578125,0.0244140625,0.021759033203125,1,2,Western Leaf-footed Bug,Western Conifer Seed Bug,Western Leaf-footed Bug,Brown Marmorated Stink Bug,Cross Orbweaver,Golden Silk Spider
val/00567_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_clypealis/fd61b3ee-258a-4cea-b324-f84ec23c28f2.jpg,26,27,0,27,19,26,17,0,0.249755859375,0.1763916015625,0.08367919921875,0.07666015625,0.010223388671875,1,3,Western Leaf-footed Bug,Western Conifer Seed Bug,Garden soldier fly,Western Leaf-footed Bug,Oriental Beetle,Cross Orbweaver
val/00567_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_clypealis/4827395c-c7e7-4e30-a8f5-0fd2c96141b1.jpg,26,30,0,30,26,27,71,25,0.1431884765625,0.1065673828125,0.01329803466796875,0.0115203857421875,0.01104736328125,1,2,Western Leaf-footed Bug,Brown Marmorated Stink Bug,Western Leaf-footed Bug,Western Conifer Seed Bug,Dorantes Longtail,Florida Leaf-footed Bug
val/00568_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_occidentalis/05c0c634-d426-4b85-9bae-86e727e53364.jpg,27,10,0,10,27,19,28,4,0.10516357421875,0.054046630859375,0.046173095703125,0.0413818359375,0.026153564453125,1,2,Western Conifer Seed Bug,Spined Woodborer,Western Conifer Seed Bug,Garden soldier fly,Alfalfa Plant Bug,Paravaejovis puritanus
val/00568_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_occidentalis/70d3ace9-91cc-40a5-ac41-413e779f2821.jpg,27,1,0,1,119,9,0,27,0.06549072265625,0.0523681640625,0.043975830078125,0.027069091796875,0.018707275390625,1,5,Western Conifer Seed Bug,Golden Silk Spider,Eastern Ringtail,Spotted Longhorn,Cross Orbweaver,Western Conifer Seed Bug
val/00597_Animalia_Arthropoda_Insecta_Hemiptera_Miridae_Adelphocoris_lineolatus/785ec115-9da2-4d78-ad41-5b1802782519.jpg,28,27,0,27,28,19,10,15,0.13232421875,0.06878662109375,0.0249481201171875,0.02044677734375,0.01947021484375,1,2,Alfalfa Plant Bug,Western Conifer Seed Bug,Alfalfa Plant Bug,Garden soldier fly,Spined Woodborer,Oedemera femorata
val/00597_Animalia_Arthropoda_Insecta_Hemiptera_Miridae_Adelphocoris_lineolatus/1d1815b5-d362-45d9-b505-3bd794365152.jpg,28,27,0,27,28,17,125,72,0.240966796875,0.177734375,0.1429443359375,0.0165252685546875,0.014404296875,1,2,Alfalfa Plant Bug,Western Conifer Seed Bug,Alfalfa Plant Bug,Oriental Beetle,Long-winged Conehead,Green Oak-Slug Moth
val/00626_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Halyomorpha_halys/005b6194-47aa-4262-82f9-34182f888257.jpg,30,54,0,54,30,123,205,110,0.0628662109375,0.043212890625,0.0204925537109375,0.015716552734375,0.01549530029296875,1,2,Brown Marmorated Stink Bug,Pantydia sparsa,Brown Marmorated Stink Bug,Marsh meadow grasshopper,Hammond's Flycatcher,Filbertworm Moth
val/00630_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Nezara_viridula/e2cb3ce7-9fba-4f00-9cc0-09e7f997f290.jpg,31,466,0,466,31,378,40,9,0.1453857421875,0.069091796875,0.0518798828125,0.04974365234375,0.03302001953125,1,2,Southern Green Stink Bug,Himalayan-berry,Southern Green Stink Bug,mapleleaf viburnum,Metallic Epauletted-Sweat Bee,Spotted Longhorn
val/00630_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Nezara_viridula/0b865e49-0f68-49ef-938b-1579ad68a6fa.jpg,31,40,0,40,21,39,31,78,0.5908203125,0.0207366943359375,0.02032470703125,0.017913818359375,0.0174560546875,1,4,Southern Green Stink Bug,Metallic Epauletted-Sweat Bee,Yellow-shouldered Drone Fly,Pure Green Sweat Bee,Southern Green Stink Bug,Marine Blue
val/00630_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Nezara_viridula/f24ef149-9698-41df-8743-d54fe9c4b212.jpg,31,9,0,9,31,29,16,39,0.135986328125,0.10845947265625,0.045135498046875,0.0386962890625,0.037200927734375,1,2,Southern Green Stink Bug,Spotted Longhorn,Southern Green Stink Bug,European Striped Shield Bug,Kern's Flower Scarab,Pure Green Sweat Bee
val/00651_Animalia_Arthropoda_Insecta_Hemiptera_Reduviidae_Phymata_americana/fed1d8d5-9726-47e2-a502-e9eff5900728.jpg,32,22,0,22,341,32,8,21,0.0906982421875,0.07470703125,0.07147216796875,0.041046142578125,0.03717041015625,1,3,Jagged Ambush Bug,Transverse-banded Flower Fly,tree marigold,Jagged Ambush Bug,Goldenrod Soldier Beetle,Yellow-shouldered Drone Fly
val/00651_Animalia_Arthropoda_Insecta_Hemiptera_Reduviidae_Phymata_americana/30a18022-8fb8-4f7c-bf10-d30d4008f283.jpg,32,102,0,102,91,104,30,32,0.02386474609375,0.0203399658203125,0.019927978515625,0.017486572265625,0.017364501953125,1,5,Jagged Ambush Bug,Buck Moth,Mourning Cloak,Giant Peacock Moth,Brown Marmorated Stink Bug,Jagged Ambush Bug
val/00651_Animalia_Arthropoda_Insecta_Hemiptera_Reduviidae_Phymata_americana/9a16e280-5973-423c-a4c2-55cf6247f447.jpg,32,69,0,69,66,32,43,42,0.04473876953125,0.0426025390625,0.04132080078125,0.026580810546875,0.024688720703125,1,3,Jagged Ambush Bug,Long Dash Skipper,Chestnut Bob,Jagged Ambush Bug,Garden Webworm Moth,Western Paper Wasp
val/00711_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_micans/64bc479c-dc5a-4a5a-9bea-eba89aa5ec64.jpg,34,409,0,409,34,20,477,316,0.07049560546875,0.0343017578125,0.020599365234375,0.0205230712890625,0.0165252685546875,1,2,Southern Carpenter Bee,Blue Bugle,Southern Carpenter Bee,Mexican Cactus Fly,jade plant,Octopus Tree
val/00711_Animalia_Arthropoda_Insecta_Hymenoptera_Apidae_Xylocopa_micans/b3de4586-101c-469d-9f53-e99bd4de7747.jpg,34,286,0,286,34,430,409,70,0.07550048828125,0.057861328125,0.05072021484375,0.047515869140625,0.031524658203125,1,2,Southern Carpenter Bee,Grape hyacinth,Southern Carpenter Bee,golden dewdrop,Blue Bugle,European Skipper
