file_name,true_class_index,pred_class_index,correct,pred_1,pred_2,pred_3,pred_4,pred_5,score_1,score_2,score_3,score_4,score_5,top5_correct,true_rank,true_species,pred_1_species,pred_2_species,pred_3_species,pred_4_species,pred_5_species
val/00351_Animalia_Arthropoda_Insecta_Coleoptera_Geotrupidae_Anoplotrupes_stercorosus/d3369d69-c113-4a16-b1f4-46d872b00da9.jpg,14,1060,0,1060,14,18,1020,1395,0.132080078125,0.0450439453125,0.037628173828125,0.036041259765625,0.032470703125,1,2,Woodland Dor Beetle,Gazelle Scarab,Woodland Dor Beetle,Blue Blowfly,Pacific Coast Tick,African field cricket
val/00370_Animalia_Arthropoda_Insecta_Coleoptera_Oedemeridae_Oedemera_femorata/d361018a-a906-4279-9403-9e1cebfa3ac5.jpg,15,1098,0,1098,15,8,620,1039,0.06781005859375,0.0207061767578125,0.018524169921875,0.0152130126953125,0.0095367431640625,1,2,Oedemera femorata,Meadow Plant Bug,Oedemera femorata,Goldenrod Soldier Beetle,Bar-winged Skimmer,Strangalepta Flower Longhorn
val/00370_Animalia_Arthropoda_Insecta_Coleoptera_Oedemeridae_Oedemera_femorata/d97c3b8b-261a-4c53-8394-f6dd7a0307af.jpg,15,1094,0,1094,1075,1074,15,1106,0.037109375,0.032379150390625,0.031402587890625,0.028778076171875,0.0272216796875,1,4,Oedemera femorata,Charcoal Seed Bug,Dangling Swamp-lover,Oblique Stripetail Hoverfly,Oedemera femorata,Fox-colored Stingless Bee
val/00493_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Toxomerus_politus/4d5199ae-bca6-4ee7-81df-738a77aa02d7.jpg,23,1074,0,1074,23,1076,541,1077,0.056732177734375,0.046173095703125,0.039093017578125,0.036651611328125,0.0225372314453125,1,2,Maize Calligrapher Fly,Oblique Stripetail Hoverfly,Maize Calligrapher Fly,Virginia Flower Fly,Eastern Yellowjacket,Yellow-haired Sunfly
val/00513_Animalia_Arthropoda_Insecta_Hemiptera_Adelgidae_Adelges_tsugae/bcefc115-55ff-41ba-a33a-1aad2667e311.jpg,24,993,0,993,2497,24,490,2228,0.084716796875,0.07086181640625,0.036895751953125,0.0304718017578125,0.0284881591796875,1,3,Hemlock Woolly Adelgid,Hall's totara,Gully Fern,Hemlock Woolly Adelgid,white fir,Southern California Walnut
val/00558_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Acanthocephala_femorata/32cb2527-c344-46be-9aa1-0b853a122228.jpg,25,1015,0,1015,1198,25,1093,1034,0.037200927734375,0.0162353515625,0.01522064208984375,0.01418304443359375,0.01385498046875,1,3,Florida Leaf-footed Bug,Southern Black Widow,Guava Skipper,Florida Leaf-footed Bug,Leptoglossus zonatus,Capricorn beetle
val/00567_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_clypealis/961d0095-9408-4371-8ee3-8d3468bd4ab6.jpg,26,1401,0,1401,1098,26,1007,508,0.0287933349609375,0.026763916015625,0.0226287841796875,0.0208740234375,0.0208740234375,1,3,Western Leaf-footed Bug,Dark Bush-cricket,Meadow Plant Bug,Western Leaf-footed Bug,Dark Fishing Spider,Banded Graphisurus
val/00567_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_clypealis/f2755cf1-a1ce-4f77-a0fe-85733833d010.jpg,26,25,0,25,1398,1396,27,26,0.1007080078125,0.040985107421875,0.0400390625,0.036376953125,0.0303802490234375,1,5,Western Leaf-footed Bug,Florida Leaf-footed Bug,Wart-biter,Plains Lubber Grasshopper,Western Conifer Seed Bug,Western Leaf-footed Bug
val/00568_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_occidentalis/e2dbb37b-f969-466c-8002-19a56f49ef03.jpg,27,1112,0,1112,27,537,1032,1401,0.11553955078125,0.06011962890625,0.051605224609375,0.0443115234375,0.043914794921875,1,2,Western Conifer Seed Bug,Velvety Tree Ant,Western Conifer Seed Bug,Polistes dorsalis,Two-lined Leatherwing,Dark Bush-cricket
val/00568_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_occidentalis/533ebf83-c1a6-43ec-b494-4068d271a3b7.jpg,27,521,0,521,26,80,27,1401,0.069580078125,0.057373046875,0.035980224609375,0.0340576171875,0.032684326171875,1,4,Western Conifer Seed Bug,Eastern Leaf-footed Bug,Western Leaf-footed Bug,Alfalfa Looper,Western Conifer Seed Bug,Dark Bush-cricket
val/00597_Animalia_Arthropoda_Insecta_Hemiptera_Miridae_Adelphocoris_lineolatus/894c4d8b-1c1d-4f1f-ade5-45fa1daca8c3.jpg,28,295,0,295,28,504,2268,1040,0.03948974609375,0.02899169921875,0.0241546630859375,0.0213623046875,0.0205841064453125,1,2,Alfalfa Plant Bug,Philippine Ground Orchid,Alfalfa Plant Bug,Striped Lynx Spider,Coastal Hedge-nettle,Eastern Milkweed Longhorn Beetle
val/00624_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Graphosoma_italicum/ade6530a-40bb-4dba-8c57-d01f5a5037bc.jpg,29,1291,0,1291,11,136,1047,29,0.0830078125,0.081298828125,0.020050048828125,0.01983642578125,0.0182342529296875,1,5,European Striped Shield Bug,Common Jester,False Potato Beetle,Indo-Pacific Sergeant Major,Small Transverse Ladybird Beetle,European Striped Shield Bug
val/00671_Animalia_Arthropoda_Insecta_Hymenoptera_Andrenidae_Andrena_cineraria/fcf44cc2-9de9-4fc2-835f-d72fe275a06a.jpg,33,1717,0,1717,231,33,1709,80,0.023040771484375,0.0177154541015625,0.0165252685546875,0.01157379150390625,0.00812530517578125,1,3,Ashy Mining Bee,Silver-haired Bat,Bank Vole,Ashy Mining Bee,Domestic Cat,Alfalfa Looper
val/00743_Animalia_Arthropoda_Insecta_Hymenoptera_Formicidae_Camponotus_floridanus/cdcf6d0f-88f9-4bba-b502-30bffc4c7bfc.jpg,37,503,0,503,37,1096,1112,3,0.04559326171875,0.029296875,0.0289764404296875,0.0285797119140625,0.0252685546875,1,2,Florida Carpenter Ant,Silver-sided Sector Spider,Florida Carpenter Ant,Spilostethus saxatilis,Velvety Tree Ant,Johnson's Jumping Spider
val/00799_Animalia_Arthropoda_Insecta_Hymenoptera_Sphecidae_Ammophila_procera/00876247-3ced-4d31-94a6-6a2e3bec8aee.jpg,41,1351,0,1351,41,1363,1350,1114,0.172607421875,0.07867431640625,0.044219970703125,0.038116455078125,0.0252227783203125,1,2,Common Thread-waisted Wasp,Blue-tipped Dancer,Common Thread-waisted Wasp,Black-shouldered Spinyleg,Springwater Dancer,Great Black Wasp
val/00799_Animalia_Arthropoda_Insecta_Hymenoptera_Sphecidae_Ammophila_procera/6f5b01b4-3a16-4c28-8750-86a8379f67d3.jpg,41,1364,0,1364,41,1401,1070,42,0.06158447265625,0.041015625,0.0250091552734375,0.0236358642578125,0.0223388671875,1,2,Common Thread-waisted Wasp,Cobra Clubtail,Common Thread-waisted Wasp,Dark Bush-cricket,Dioctria hyalipennis,Western Paper Wasp
val/00819_Animalia_Arthropoda_Insecta_Hymenoptera_Vespidae_Mischocyttarus_flavitarsis/e1aa87ca-c64a-4c8a-a791-f1241cb3613f.jpg,42,538,0,538,1116,1117,535,42,0.12451171875,0.10546875,0.08770751953125,0.049468994140625,0.043365478515625,1,5,Western Paper Wasp,Northern Paper Wasp,Golden Paper Wasp,Australian Paper Wasp,Ancistrocerus adiabatus,Western Paper Wasp
val/00819_Animalia_Arthropoda_Insecta_Hymenoptera_Vespidae_Mischocyttarus_flavitarsis/13c5b910-0b2e-4f05-808d-ac0a7d0c41e7.jpg,42,1117,0,1117,539,42,1116,535,0.08807373046875,0.07379150390625,0.07354736328125,0.0638427734375,0.063720703125,1,3,Western Paper Wasp,Australian Paper Wasp,Polistes instabilis,Western Paper Wasp,Golden Paper Wasp,Ancistrocerus adiabatus
val/00858_Animalia_Arthropoda_Insecta_Lepidoptera_Crambidae_Achyra_rantalis/710df14e-0481-4969-84c4-0c934dc6145b.jpg,43,1137,0,1137,43,1170,1171,1153,0.2296142578125,0.1009521484375,0.0662841796875,0.05126953125,0.05035400390625,1,2,Garden Webworm Moth,Forage Looper Moth,Garden Webworm Moth,Red-bordered Wave,Red-headed Inchworm Moth,Dark-banded Owlet
val/00859_Animalia_Arthropoda_Insecta_Lepidoptera_Crambidae_Agriphila_straminella/5345cb02-18e6-4bf5-9310-141c4819fbf4.jpg,44,1337,0,1337,1244,1140,48,44,0.0660400390625,0.06512451171875,0.03875732421875,0.036529541015625,0.032073974609375,1,5,Pearl Veneer,Mediterranean Mantis,Unknown Wainscot,Lead-colored Lichen Moth,Snowy Urola Moth,Pearl Veneer
val/00949_Animalia_Arthropoda_Insecta_Lepidoptera_Crambidae_Urola_nivalis/4597b89f-c586-4967-9342-7d6383e604f1.jpg,48,1161,0,1161,548,48,1341,1244,0.07342529296875,0.0557861328125,0.05169677734375,0.04730224609375,0.035064697265625,1,3,Snowy Urola Moth,Common White Wave,Gold-stripe Grass-veneer,Snowy Urola Moth,Say's Mantidfly,Unknown Wainscot
val/00949_Animalia_Arthropoda_Insecta_Lepidoptera_Crambidae_Urola_nivalis/b13ab786-51ba-45d9-8a3c-47d84a3774c7.jpg,48,543,0,543,48,84,1245,1254,0.385986328125,0.08331298828125,0.019500732421875,0.017608642578125,0.017425537109375,1,2,Snowy Urola Moth,Box Tree Moth,Snowy Urola Moth,Green Silver-lines,Fluid Arches,Western Bean Cutworm Moth
val/00987_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Bulia_deducta/6a115c13-7009-4bb2-adfe-aac598ff3245.jpg,49,1468,0,1468,1093,687,49,1461,0.044891357421875,0.022003173828125,0.020233154296875,0.0200347900390625,0.017333984375,1,4,Deduced Graphic,Southern Red-backed Salamander,Leptoglossus zonatus,Eurasian Crag Martin,Deduced Graphic,Agile Frog
val/00998_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Catocala_ilia/01fce9bc-be97-49ea-ab0f-6eb88549537a.jpg,51,550,0,550,51,50,1145,1293,0.2117919921875,0.060028076171875,0.05426025390625,0.02972412109375,0.0286102294921875,1,2,Ilia Underwing,The Bride,Ilia Underwing,Woody Underwing,Bird Dropping Lichen Moth,New Zealand Red Admiral
val/01047_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Hypena_bijugalis/9973104f-32cc-4525-bc4d-eba90703dccc.jpg,52,1277,0,1277,52,46,523,81,0.10546875,0.0526123046875,0.0333251953125,0.0269775390625,0.0231781005859375,1,2,Dimorphic Bomolocha Moth,Common Baron,Dimorphic Bomolocha Moth,Titian Peale's Crambid,Green Burgundy Stink Bug,Small Mossy Lithacodia
val/01076_Animalia_Arthropoda_Insecta_Lepidoptera_Erebidae_Melipotis_acontioides/eaca893d-1eab-4f0f-9572-e3569370a36b.jpg,53,1245,0,1245,1236,1341,53,1244,0.0833740234375,0.0321044921875,0.03082275390625,0.0193328857421875,0.0156707763671875,1,4,Royal Poinciana Moth,Fluid Arches,Grote's Sallow Moth,Say's Mantidfly,Royal Poinciana Moth,Unknown Wainscot
val/01297_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Probole_amicaria/7013e6de-9432-4de0-8a6f-3a868a71b7d0.jpg,60,561,0,561,1329,1182,60,569,0.1650390625,0.039703369140625,0.027252197265625,0.0202789306640625,0.01849365234375,1,4,Alien Probole Moth,Clay Triple-Lines,Maple Leaftier,Tissue Moth,Alien Probole Moth,The Gem
val/01297_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Probole_amicaria/36b18780-0ec2-4930-b62f-0cc322007f86.jpg,60,1147,0,1147,561,60,1153,58,0.1336669921875,0.05596923828125,0.04827880859375,0.047088623046875,0.03955078125,1,3,Alien Probole Moth,The Snout,Clay Triple-Lines,Alien Probole Moth,Dark-banded Owlet,Riband Wave
val/01314_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Tetracis_cachexiata/4f7a30c2-6d25-4fb4-a956-939756dd5873.jpg,61,1141,0,1141,556,1136,61,12,0.01068878173828125,0.008636474609375,0.00811767578125,0.007091522216796875,0.007049560546875,1,4,White Slant-line,Buff Footman,Agreeable Tiger Moth,Brunia antica,White Slant-line,Hadda Beetle
val/01314_Animalia_Arthropoda_Insecta_Lepidoptera_Geometridae_Tetracis_cachexiata/39673490-98a0-4ee9-b51a-77def5ea50f1.jpg,61,565,0,565,561,61,598,46,0.068359375,0.040863037109375,0.029388427734375,0.02569580078125,0.023345947265625,1,3,White Slant-line,Three-spotted Fillip,Clay Triple-Lines,White Slant-line,Mottled Emigrant,Titian Peale's Crambid
val/01346_Animalia_Arthropoda_Insecta_Lepidoptera_Hesperiidae_Burnsius_philetas/a9cb748d-72fb-479a-8468-89f02271aead.jpg,64,55,0,55,1273,1274,592,64,0.068603515625,0.0673828125,0.053070068359375,0.0233612060546875,0.021881103515625,1,5,Desert Checkered-Skipper,Latticed Heath,Common Crow Butterfly,Blue-spotted Crow Butterfly,Red Cracker,Desert Checkered-Skipper
val/01362_Animalia_Arthropoda_Insecta_Lepidoptera_Hesperiidae_Erynnis_juvenalis/f8f1241f-1348-477e-9f63-34038f9ec29b.jpg,65,1200,0,1200,65,1189,1201,1191,0.1732177734375,0.1243896484375,0.0712890625,0.034942626953125,0.0268402099609375,1,2,Juvenal's Duskywing,Northern Cloudywing,Juvenal's Duskywing,Horace's Duskywing,Northern Broken-Dash,Dun Skipper
val/01374_Animalia_Arthropoda_Insecta_Lepidoptera_Hesperiidae_Iambrix_salsala/61183fa6-7a2d-4e64-a23b-bf14b9c5ff73.jpg,66,1193,0,1193,1190,63,1196,66,0.1148681640625,0.0838623046875,0.0545654296875,0.05352783203125,0.047821044921875,1,5,Chestnut Bob,Leonard's Skipper,Dion Skipper,Least Skipper,Large Skipper,Chestnut Bob
val/01393_Animalia_Arthropoda_Insecta_Lepidoptera_Hesperiidae_Polites_mystic/b1d3caa2-80e8-4faa-ac61-7b2090be57a3.jpg,69,2066,0,2066,1901,1196,1888,69,0.06744384765625,0.06353759765625,0.047119140625,0.040130615234375,0.033599853515625,1,5,Long Dash Skipper,Creeping Bellflower,northern blue flag,Large Skipper,bluebell,Long Dash Skipper
val/01439_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Anthene_emolus/a7e4cbff-97ed-4c16-892a-23872a7fc77e.jpg,73,577,0,577,1220,73,1208,1219,0.33447265625,0.111083984375,0.08087158203125,0.01971435546875,0.0193939208984375,1,3,Common Ciliate Blue,Striped Hairstreak,Banded Hairstreak,Common Ciliate Blue,Plains Cupid,Common Line Blue
val/01455_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Catochrysops_strabo/db3db79f-41d3-4657-bf6a-5a87ba4501b0.jpg,74,76,0,76,1284,1208,576,74,0.060272216796875,0.0455322265625,0.032379150390625,0.0204315185546875,0.0203094482421875,1,5,Forget-me-not,Mazarine Blue,Dryad,Plains Cupid,Idas Blue,Forget-me-not
val/01455_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Catochrysops_strabo/931f66dc-0b07-4d89-b111-554209aa9cb0.jpg,74,1208,0,1208,74,79,73,78,0.271484375,0.1650390625,0.093017578125,0.03466796875,0.024322509765625,1,2,Forget-me-not,Plains Cupid,Forget-me-not,Coral Hairstreak,Common Ciliate Blue,Marine Blue
val/01458_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Celastrina_ladon/6a8297d6-4d71-4461-9916-e5290f468bca.jpg,75,1206,0,1206,75,1216,74,1207,0.376953125,0.1837158203125,0.140625,0.043975830078125,0.0181121826171875,1,2,Spring Azure,Echo Azure,Spring Azure,Malayan,Forget-me-not,Lime Blue
val/01469_Animalia_Arthropoda_Insecta_Lepidoptera_Lycaenidae_Cyaniris_semiargus/41f185b7-2435-43b2-ae20-4f1bed180920.jpg,76,1208,0,1208,76,74,1221,1211,0.2091064453125,0.12646484375,0.0802001953125,0.06317138671875,0.057159423828125,1,2,Mazarine Blue,Plains Cupid,Mazarine Blue,Forget-me-not,Mallow Scrub-Hairstreak,Green-underside Blue
val/01649_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Lithacodia_musta/736207a6-733f-480e-8c5e-45c9c0174715.jpg,81,1090,0,1090,583,81,569,1235,0.05047607421875,0.042449951171875,0.042266845703125,0.0333251953125,0.0290679931640625,1,3,Small Mossy Lithacodia,Northern Dog-day Cicada,Four-spotted Moth,Small Mossy Lithacodia,The Gem,Dusky Groundling
val/01653_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Maliattha_synochitis/756ca6e1-64e3-42cc-9666-19f116a09271.jpg,82,582,0,582,82,111,1331,49,0.05377197265625,0.04815673828125,0.0197296142578125,0.0171051025390625,0.0160064697265625,1,2,Black-dotted Maliattha,Small Bird-dropping Moth,Black-dotted Maliattha,Bidens Borer Moth,Ragweed Borer,Deduced Graphic
val/01691_Animalia_Arthropoda_Insecta_Lepidoptera_Noctuidae_Ponometia_semiflava/edd6969d-dd5f-4e27-ab45-ff4b103d3b06.jpg,83,1329,0,1329,83,110,512,1058,0.09161376953125,0.057769775390625,0.0390625,0.03387451171875,0.0163726806640625,1,2,Half-yellow Moth,Maple Leaftier,Half-yellow Moth,Filbertworm Moth,Canada Thistle Bud Weevil,Margined Shining Leaf Chafer
val/01729_Animalia_Arthropoda_Insecta_Lepidoptera_Nolidae_Pseudoips_prasinana/5632a431-1a35-46d6-8c21-b79570d4e27d.jpg,84,1176,0,1176,84,1302,303,565,0.1641845703125,0.1068115234375,0.04296875,0.0291290283203125,0.0212554931640625,1,2,Green Silver-lines,Red-fringed Emerald,Green Silver-lines,Yellow Angled Sulphur,sawbrier,Three-spotted Fillip
val/01729_Animalia_Arthropoda_Insecta_Lepidoptera_Nolidae_Pseudoips_prasinana/f4022001-92db-4435-bb18-f9e086ab8906.jpg,84,61,0,61,84,1085,62,48,0.0992431640625,0.040191650390625,0.039642333984375,0.0286102294921875,0.0213623046875,1,2,Green Silver-lines,White Slant-line,Green Silver-lines,Green Leafhopper,Yellow Slant-line,Snowy Urola Moth
val/01748_Animalia_Arthropoda_Insecta_Lepidoptera_Notodontidae_Peridea_angulosa/d8c605fb-2104-4513-9b7d-c3460a50212e.jpg,85,1448,0,1448,85,1139,1146,1447,0.039642333984375,0.0254058837890625,0.024017333984375,0.0232696533203125,0.01503753662109375,1,2,Angulose Prominent Moth,Fowler's Toad,Angulose Prominent Moth,Sad Underwing Moth,White-lined Snout,Great Plains Toad
val/01802_Animalia_Arthropoda_Insecta_Lepidoptera_Nymphalidae_Brenthis_ino/ef8b7843-463a-4791-b6fe-9b34ff644f7d.jpg,86,1266,0,1266,86,1268,99,588,0.1929931640625,0.170166015625,0.118408203125,0.061553955078125,0.051544189453125,1,2,Lesser Marbled Fritillary,American Meadow Fritillary,Lesser Marbled Fritillary,Gabb's Checkerspot,Fatal Metalmark,Harris's Checkerspot
val/01840_Animalia_Arthropoda_Insecta_Lepidoptera_Nymphalidae_Dryas_iulia/c2ac54ca-62d9-483b-96b5-0ea69384cfa3.jpg,88,1276,0,1276,88,1214,90,1027,0.0909423828125,0.0806884765625,0.041473388671875,0.03021240234375,0.01904296875,1,2,Julia Butterfly,Mexican Fritillary,Julia Butterfly,Purple-shot Copper,Red-spotted Admiral,Greenhouse Millipede
val/02034_Animalia_Arthropoda_Insecta_Lepidoptera_Papilionidae_Papilio_thoas/e5c97831-4fbc-48f2-a3e3-3b212be1cf24.jpg,94,1291,0,1291,1327,1298,1124,94,0.03863525390625,0.0222320556640625,0.0189208984375,0.0166473388671875,0.01556396484375,1,5,Thoas Swallowtail,Common Jester,Privet Hawkmoth,Black Swallowtail,Cucumber Moth,Thoas Swallowtail
val/02077_Animalia_Arthropoda_Insecta_Lepidoptera_Pieridae_Glutophrissa_drusilla/fdf2f3f7-bd82-433e-9c3c-fe53f8a34a3d.jpg,96,61,0,61,1085,1089,96,613,0.042938232421875,0.0223236083984375,0.0188140869140625,0.01849365234375,0.0174713134765625,1,4,Florida White,White Slant-line,Green Leafhopper,Coppery Leafhopper,Florida White,North American Slender Bluet
val/02145_Animalia_Arthropoda_Insecta_Lepidoptera_Riodinidae_Melanis_pixe/e401144d-9326-4301-b064-e6270647c605.jpg,100,510,0,510,100,1131,1049,1095,0.025482177734375,0.019622802734375,0.01873779296875,0.01186370849609375,0.01049041748046875,1,2,Red-bordered Pixie,Poplar Leaf Beetle,Red-bordered Pixie,Raspberry Pyrausta Moth,Spotless Ladybird,Spilostethus pandurus
val/02149_Animalia_Arthropoda_Insecta_Lepidoptera_Saturniidae_Anisota_senatoria/c17a7560-54da-4841-a918-a6d4b681e8d9.jpg,101,108,0,108,144,5,101,6,0.1561279296875,0.0994873046875,0.0985107421875,0.07244873046875,0.05609130859375,1,4,Orange-tipped Oakworm Moth,Pine Hawk-Moth,Green Salamander,Eastern Bark Centipede,Orange-tipped Oakworm Moth,Giant Desert Centipede
val/02211_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Paonias_excaecata/570121a6-daa8-4476-8f5e-e5c39b98d705.jpg,107,1317,0,1317,52,107,1127,603,0.1151123046875,0.04351806640625,0.042083740234375,0.0369873046875,0.0230255126953125,1,3,Blinded Sphinx Moth,Lettered Sphinx Moth,Dimorphic Bomolocha Moth,Blinded Sphinx Moth,Poroporo fruit borer,Rosy Tabby
val/02211_Animalia_Arthropoda_Insecta_Lepidoptera_Sphingidae_Paonias_excaecata/9c2dfb35-28c3-4c31-9e2c-ba653ca791b8.jpg,107,1127,0,1127,107,603,1262,1317,0.0826416015625,0.059478759765625,0.058837890625,0.039398193359375,0.037353515625,1,2,Blinded Sphinx Moth,Poroporo fruit borer,Blinded Sphinx Moth,Rosy Tabby,Black-rimmed Prominent Moth,Lettered Sphinx Moth
val/02235_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Argyrotaenia_velutinana/4cea50ee-ca8a-4822-85af-c3b7fd99cd27.jpg,109,1330,0,1330,109,512,637,1329,0.0297088623046875,0.0286102294921875,0.0252532958984375,0.016937255859375,0.0150604248046875,1,2,Red-banded Leafroller,Spruce Budworm,Red-banded Leafroller,Canada Thistle Bud Weevil,Green Toad,Maple Leaftier
val/02235_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Argyrotaenia_velutinana/433b273e-3be3-4ebe-ad39-f5bc2d131a7d.jpg,109,110,0,110,109,579,1332,82,0.11846923828125,0.086669921875,0.06964111328125,0.06719970703125,0.033843994140625,1,2,Red-banded Leafroller,Filbertworm Moth,Red-banded Leafroller,Grateful Midget,Aster Eucosma Moth,Black-dotted Maliattha
val/02246_Animalia_Arthropoda_Insecta_Lepidoptera_Tortricidae_Cydia_latiferreana/440f1bb0-f033-4f04-b579-76ec2e20a4e0.jpg,110,98,0,98,110,626,1331,1145,0.1318359375,0.0224761962890625,0.0195159912109375,0.0185089111328125,0.01422119140625,1,2,Filbertworm Moth,Darker Moodna Moth,Filbertworm Moth,giant red-winged grasshopper,Ragweed Borer,Bird Dropping Lichen Moth
