split,class_index,category_id,image_id,annotation_id,file_name,species_name,common_name,kingdom,family,genus,width,height
train,1,45,1280536,1280536,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/0004ad1a-1965-4463-afa7-bd0107aaa452.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,375
train,1,45,2509345,2509345,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/e1208f59-abc2-4cae-81ed-c22fbc136576.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,500,375
train,1,45,2224460,2224460,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/ca5a49b7-c3d6-43f4-8199-3ad7763becc7.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,375,500
train,1,45,543540,543540,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/07a63c4b-d0d9-4eb1-9aed-dd72bb5d9a8b.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,375,500
train,1,45,1841876,1841876,train_mini/00045_Animalia_Arthropoda_Arachnida_Araneae_Araneidae_Trichonephila_clavipes/2f27953c-42d1-4500-85f5-a06fe4c49e9d.jpg,Trichonephila clavipes,Golden Silk Spider,Animalia,Araneidae,Trichonephila,375,500
train,2,70,411099,411099,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/fed39b2d-b67e-49c3-8f82-0b6d16291ca5.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,400
train,2,70,598868,598868,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/2cbf7532-7e84-49ee-a89c-eef82f77fdb3.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,375
train,2,70,1573088,1573088,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/6f1e1787-c004-4b4a-b651-24b98608f54a.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,333
train,2,70,2638950,2638950,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/597e124b-78f9-4a3c-bfe1-5502e5a28265.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,333
train,2,70,1321208,1321208,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/bce133a6-7a0f-4114-ac48-a9f6de420397.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,333
train,2,70,1748674,1748674,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/fd4ce8ba-323c-4d78-9647-b946eb5f22c9.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,375
train,2,70,55759,55759,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/f6a4834d-4bd0-4d42-9c59-a79ae7aac867.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,375
train,2,70,264468,264468,train_mini/00070_Animalia_Arthropoda_Arachnida_Araneae_Pisauridae_Dolomedes_triton/3c6cc91f-9844-4954-86eb-745c00bbcfa7.jpg,Dolomedes triton,Six-spotted Fishing Spider,Animalia,Pisauridae,Dolomedes,500,333
train,3,94,755182,755182,train_mini/00094_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Phidippus_johnsoni/058a159b-d5d2-4212-8b05-b8d0e367e43d.jpg,Phidippus johnsoni,Johnson's Jumping Spider,Animalia,Salticidae,Phidippus,375,500
train,3,94,1199678,1199678,train_mini/00094_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Phidippus_johnsoni/8946f55e-eb9e-4783-a222-36178a3f28f9.jpg,Phidippus johnsoni,Johnson's Jumping Spider,Animalia,Salticidae,Phidippus,500,421
train,3,94,767400,767400,train_mini/00094_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Phidippus_johnsoni/bb30f81b-3b9d-4821-ad5a-abf48b29bfa8.jpg,Phidippus johnsoni,Johnson's Jumping Spider,Animalia,Salticidae,Phidippus,321,500
train,3,94,1677205,1677205,train_mini/00094_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Phidippus_johnsoni/c62b181f-bda3-4ca3-8e96-0ad03249a137.jpg,Phidippus johnsoni,Johnson's Jumping Spider,Animalia,Salticidae,Phidippus,500,500
train,3,94,353576,353576,train_mini/00094_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Phidippus_johnsoni/de21b2cf-b38e-40e1-856b-7592104fd34a.jpg,Phidippus johnsoni,Johnson's Jumping Spider,Animalia,Salticidae,Phidippus,500,458
train,3,94,380209,380209,train_mini/00094_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Phidippus_johnsoni/db5e3995-bf29-4d6b-8479-c79048973811.jpg,Phidippus johnsoni,Johnson's Jumping Spider,Animalia,Salticidae,Phidippus,500,375
train,3,94,1612271,1612271,train_mini/00094_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Phidippus_johnsoni/b0c5081c-4fcf-44b3-954a-af99372527b6.jpg,Phidippus johnsoni,Johnson's Jumping Spider,Animalia,Salticidae,Phidippus,375,500
train,3,94,863555,863555,train_mini/00094_Animalia_Arthropoda_Arachnida_Araneae_Salticidae_Phidippus_johnsoni/961489a8-c118-4a52-a70f-da43afd78d2d.jpg,Phidippus johnsoni,Johnson's Jumping Spider,Animalia,Salticidae,Phidippus,500,333
train,4,152,2362462,2362462,train_mini/00152_Animalia_Arthropoda_Arachnida_Scorpiones_Vaejovidae_Paravaejovis_puritanus/53b4c7e3-bbbf-4fe6-80b6-1480a1068b51.jpg,Paravaejovis puritanus,Paravaejovis puritanus,Animalia,Vaejovidae,Paravaejovis,375,500
train,4,152,1992787,1992787,train_mini/00152_Animalia_Arthropoda_Arachnida_Scorpiones_Vaejovidae_Paravaejovis_puritanus/1cafa90b-c440-48dc-ba65-504ca94f0624.jpg,Paravaejovis puritanus,Paravaejovis puritanus,Animalia,Vaejovidae,Paravaejovis,375,500
train,4,152,2282513,2282513,train_mini/00152_Animalia_Arthropoda_Arachnida_Scorpiones_Vaejovidae_Paravaejovis_puritanus/2c725ef0-219c-4f30-a514-3a6f7d11ba86.jpg,Paravaejovis puritanus,Paravaejovis puritanus,Animalia,Vaejovidae,Paravaejovis,375,500
train,4,152,1059689,1059689,train_mini/00152_Animalia_Arthropoda_Arachnida_Scorpiones_Vaejovidae_Paravaejovis_puritanus/ceac89e2-74e3-4173-bf84-c77499e949ae.jpg,Paravaejovis puritanus,Paravaejovis puritanus,Animalia,Vaejovidae,Paravaejovis,500,375
train,4,152,1662551,1662551,train_mini/00152_Animalia_Arthropoda_Arachnida_Scorpiones_Vaejovidae_Paravaejovis_puritanus/aca4bed0-6cc6-4b6c-b686-f87f88eac44b.jpg,Paravaejovis puritanus,Paravaejovis puritanus,Animalia,Vaejovidae,Paravaejovis,500,375
train,4,152,2077011,2077011,train_mini/00152_Animalia_Arthropoda_Arachnida_Scorpiones_Vaejovidae_Paravaejovis_puritanus/a8310b3d-bfee-47b8-b4ae-f473891448ea.jpg,Paravaejovis puritanus,Paravaejovis puritanus,Animalia,Vaejovidae,Paravaejovis,375,500
train,4,152,491138,491138,train_mini/00152_Animalia_Arthropoda_Arachnida_Scorpiones_Vaejovidae_Paravaejovis_puritanus/2e6d11d5-64d7-4439-83d6-63ba6ad09693.jpg,Paravaejovis puritanus,Paravaejovis puritanus,Animalia,Vaejovidae,Paravaejovis,500,500
train,4,152,54657,54657,train_mini/00152_Animalia_Arthropoda_Arachnida_Scorpiones_Vaejovidae_Paravaejovis_puritanus/002b9239-8942-4024-b68e-1d85da310443.jpg,Paravaejovis puritanus,Paravaejovis puritanus,Animalia,Vaejovidae,Paravaejovis,375,500
train,5,157,539016,539016,train_mini/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/a9dd2e4c-a17e-49dd-a7a6-c1e5ccbd8c46.jpg,Hemiscolopendra marginata,Eastern Bark Centipede,Animalia,Scolopendridae,Hemiscolopendra,500,377
train,5,157,345736,345736,train_mini/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/a6696cb0-a6e9-405c-91a1-f69d0b141c09.jpg,Hemiscolopendra marginata,Eastern Bark Centipede,Animalia,Scolopendridae,Hemiscolopendra,500,382
train,5,157,1635388,1635388,train_mini/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/4ea2b1c2-f2e7-4f6f-b8cf-6af746d01d19.jpg,Hemiscolopendra marginata,Eastern Bark Centipede,Animalia,Scolopendridae,Hemiscolopendra,375,500
train,5,157,841745,841745,train_mini/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/5bd79896-caf3-4746-879b-98501f71e122.jpg,Hemiscolopendra marginata,Eastern Bark Centipede,Animalia,Scolopendridae,Hemiscolopendra,500,375
train,5,157,1559199,1559199,train_mini/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/52571152-8ecc-46eb-94c6-339d14d36da5.jpg,Hemiscolopendra marginata,Eastern Bark Centipede,Animalia,Scolopendridae,Hemiscolopendra,375,500
train,5,157,489723,489723,train_mini/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/22646615-1789-417a-a333-edb49b114815.jpg,Hemiscolopendra marginata,Eastern Bark Centipede,Animalia,Scolopendridae,Hemiscolopendra,375,500
train,5,157,1095630,1095630,train_mini/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/5517fcae-4af3-4413-aeec-455ad1a49106.jpg,Hemiscolopendra marginata,Eastern Bark Centipede,Animalia,Scolopendridae,Hemiscolopendra,375,500
train,5,157,1185577,1185577,train_mini/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/d31b2463-02d3-4b3e-98c2-cc913fd9169e.jpg,Hemiscolopendra marginata,Eastern Bark Centipede,Animalia,Scolopendridae,Hemiscolopendra,500,319
train,6,159,1037390,1037390,train_mini/00159_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Scolopendra_heros/ece9a654-f287-456f-b49f-6570fe17d306.jpg,Scolopendra heros,Giant Desert Centipede,Animalia,Scolopendridae,Scolopendra,500,375
train,6,159,379759,379759,train_mini/00159_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Scolopendra_heros/5c3a32c8-db2a-44ec-a6a7-84fe31382d81.jpg,Scolopendra heros,Giant Desert Centipede,Animalia,Scolopendridae,Scolopendra,500,375
train,6,159,539592,539592,train_mini/00159_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Scolopendra_heros/3314ada8-a01c-4061-875f-b04c446a198a.jpg,Scolopendra heros,Giant Desert Centipede,Animalia,Scolopendridae,Scolopendra,500,268
train,6,159,2588140,2588140,train_mini/00159_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Scolopendra_heros/a7854d67-e838-4d1b-8eb1-8f8b03ddce6d.jpg,Scolopendra heros,Giant Desert Centipede,Animalia,Scolopendridae,Scolopendra,375,500
train,6,159,927424,927424,train_mini/00159_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Scolopendra_heros/34c6b72d-74e9-40d9-8db8-c4d09be4dbf4.jpg,Scolopendra heros,Giant Desert Centipede,Animalia,Scolopendridae,Scolopendra,500,375
train,6,159,245947,245947,train_mini/00159_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Scolopendra_heros/208b9cf5-2663-4697-93a5-27b889af1973.jpg,Scolopendra heros,Giant Desert Centipede,Animalia,Scolopendridae,Scolopendra,500,375
train,6,159,1712847,1712847,train_mini/00159_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Scolopendra_heros/a3ec7c00-cef0-44fb-bf86-0303bd4c2d4e.jpg,Scolopendra heros,Giant Desert Centipede,Animalia,Scolopendridae,Scolopendra,395,500
train,6,159,521776,521776,train_mini/00159_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Scolopendra_heros/4892bfa5-ba23-42c7-ace0-f77f7c7171d3.jpg,Scolopendra heros,Giant Desert Centipede,Animalia,Scolopendridae,Scolopendra,375,500
train,7,184,727102,727102,train_mini/00184_Animalia_Arthropoda_Insecta_Coleoptera_Buprestidae_Agrilus_planipennis/8ff1feb5-8c82-4b21-a7b6-4673a36ea2aa.jpg,Agrilus planipennis,Emerald Ash Borer,Animalia,Buprestidae,Agrilus,375,500
train,7,184,2108199,2108199,train_mini/00184_Animalia_Arthropoda_Insecta_Coleoptera_Buprestidae_Agrilus_planipennis/945d404c-aed5-4f84-9647-e04cd2934032.jpg,Agrilus planipennis,Emerald Ash Borer,Animalia,Buprestidae,Agrilus,500,333
train,7,184,2466444,2466444,train_mini/00184_Animalia_Arthropoda_Insecta_Coleoptera_Buprestidae_Agrilus_planipennis/26be985d-8242-46f7-b8cf-acf5361046f9.jpg,Agrilus planipennis,Emerald Ash Borer,Animalia,Buprestidae,Agrilus,500,281
train,7,184,1903045,1903045,train_mini/00184_Animalia_Arthropoda_Insecta_Coleoptera_Buprestidae_Agrilus_planipennis/9fdb7a15-4df5-41c4-9ab8-df7273e276e0.jpg,Agrilus planipennis,Emerald Ash Borer,Animalia,Buprestidae,Agrilus,297,395
train,7,184,2496040,2496040,train_mini/00184_Animalia_Arthropoda_Insecta_Coleoptera_Buprestidae_Agrilus_planipennis/12c540ca-8140-4f6c-b2d5-692fedfc19e5.jpg,Agrilus planipennis,Emerald Ash Borer,Animalia,Buprestidae,Agrilus,500,375
train,7,184,344251,344251,train_mini/00184_Animalia_Arthropoda_Insecta_Coleoptera_Buprestidae_Agrilus_planipennis/c8397aea-14b0-45e7-a345-905e20ecb6b9.jpg,Agrilus planipennis,Emerald Ash Borer,Animalia,Buprestidae,Agrilus,375,500
train,7,184,13727,13727,train_mini/00184_Animalia_Arthropoda_Insecta_Coleoptera_Buprestidae_Agrilus_planipennis/0ff4effc-7d5d-4335-a662-aa59ddabe4d1.jpg,Agrilus planipennis,Emerald Ash Borer,Animalia,Buprestidae,Agrilus,375,500
train,7,184,900020,900020,train_mini/00184_Animalia_Arthropoda_Insecta_Coleoptera_Buprestidae_Agrilus_planipennis/46a2dc4f-bf9d-4950-af39-f782b53547e8.jpg,Agrilus planipennis,Emerald Ash Borer,Animalia,Buprestidae,Agrilus,375,500
train,8,193,542392,542392,train_mini/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/b50d7ebd-19fe-48f1-a91c-fdeaa121e8ab.jpg,Chauliognathus pensylvanicus,Goldenrod Soldier Beetle,Animalia,Cantharidae,Chauliognathus,375,500
train,8,193,2253133,2253133,train_mini/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/4035a8be-c349-4047-bed6-403ac8a7bbc5.jpg,Chauliognathus pensylvanicus,Goldenrod Soldier Beetle,Animalia,Cantharidae,Chauliognathus,431,500
train,8,193,2357071,2357071,train_mini/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/61ae8e4d-a35a-42bb-832e-372eb765be80.jpg,Chauliognathus pensylvanicus,Goldenrod Soldier Beetle,Animalia,Cantharidae,Chauliognathus,375,500
train,8,193,1094336,1094336,train_mini/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/e72e6bfa-407a-465e-992c-84b245e088ca.jpg,Chauliognathus pensylvanicus,Goldenrod Soldier Beetle,Animalia,Cantharidae,Chauliognathus,334,500
train,8,193,1046929,1046929,train_mini/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/50eab491-a959-4ec7-8398-6082968064a8.jpg,Chauliognathus pensylvanicus,Goldenrod Soldier Beetle,Animalia,Cantharidae,Chauliognathus,500,375
train,8,193,2231555,2231555,train_mini/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/e93863b7-b9b2-46be-91b1-7edc98205911.jpg,Chauliognathus pensylvanicus,Goldenrod Soldier Beetle,Animalia,Cantharidae,Chauliognathus,281,500
train,8,193,2187629,2187629,train_mini/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/97824d71-fb58-499d-88cd-5ea59b9e8b27.jpg,Chauliognathus pensylvanicus,Goldenrod Soldier Beetle,Animalia,Cantharidae,Chauliognathus,375,500
train,8,193,2187938,2187938,train_mini/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/dc894b01-dee9-4738-b521-a0fecd1c3cf5.jpg,Chauliognathus pensylvanicus,Goldenrod Soldier Beetle,Animalia,Cantharidae,Chauliognathus,500,375
train,9,251,2269003,2269003,train_mini/00251_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Rutpela_maculata/a9a03a3c-1e90-4eb8-9bc5-f128108cea4a.jpg,Rutpela maculata,Spotted Longhorn,Animalia,Cerambycidae,Rutpela,500,375
train,9,251,2536657,2536657,train_mini/00251_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Rutpela_maculata/251d3f4a-9f09-412f-a903-a72921803d91.jpg,Rutpela maculata,Spotted Longhorn,Animalia,Cerambycidae,Rutpela,500,375
train,9,251,993371,993371,train_mini/00251_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Rutpela_maculata/13a1d6f2-69bb-4600-ab1e-48d140aec964.jpg,Rutpela maculata,Spotted Longhorn,Animalia,Cerambycidae,Rutpela,500,281
train,9,251,2482868,2482868,train_mini/00251_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Rutpela_maculata/eb09686e-fae3-4940-89a8-368da47d36f7.jpg,Rutpela maculata,Spotted Longhorn,Animalia,Cerambycidae,Rutpela,500,461
train,9,251,204215,204215,train_mini/00251_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Rutpela_maculata/17528cb5-a0c6-4adb-84d1-ce7ee53615f3.jpg,Rutpela maculata,Spotted Longhorn,Animalia,Cerambycidae,Rutpela,500,375
train,9,251,2001984,2001984,train_mini/00251_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Rutpela_maculata/f908345f-fc63-4bd7-80ca-f27298c9b288.jpg,Rutpela maculata,Spotted Longhorn,Animalia,Cerambycidae,Rutpela,500,281
train,9,251,206053,206053,train_mini/00251_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Rutpela_maculata/4fbba98c-470e-4b79-a2fd-938624685cb3.jpg,Rutpela maculata,Spotted Longhorn,Animalia,Cerambycidae,Rutpela,500,309
train,9,251,2233371,2233371,train_mini/00251_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Rutpela_maculata/f14041c6-a806-4a68-99c0-1819ad2fe3a7.jpg,Rutpela maculata,Spotted Longhorn,Animalia,Cerambycidae,Rutpela,281,500
train,10,260,2097478,2097478,train_mini/00260_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Trichocnemis_spiculatus/fe8e5be6-38fc-4a18-890c-56642d10bca9.jpg,Trichocnemis spiculatus,Spined Woodborer,Animalia,Cerambycidae,Trichocnemis,375,500
train,10,260,1977275,1977275,train_mini/00260_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Trichocnemis_spiculatus/0c940e7d-1929-4183-8a54-4406f2176e65.jpg,Trichocnemis spiculatus,Spined Woodborer,Animalia,Cerambycidae,Trichocnemis,375,500
train,10,260,1260427,1260427,train_mini/00260_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Trichocnemis_spiculatus/bee4cf0e-3bba-454a-912a-f00ab2de88f2.jpg,Trichocnemis spiculatus,Spined Woodborer,Animalia,Cerambycidae,Trichocnemis,500,375
train,10,260,21302,21302,train_mini/00260_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Trichocnemis_spiculatus/dc6d9b9b-5c6c-42ff-aa0b-d222c8ff8c04.jpg,Trichocnemis spiculatus,Spined Woodborer,Animalia,Cerambycidae,Trichocnemis,500,375
train,10,260,2334155,2334155,train_mini/00260_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Trichocnemis_spiculatus/6c0b7a05-4205-43dc-aacc-c08cfa9c5079.jpg,Trichocnemis spiculatus,Spined Woodborer,Animalia,Cerambycidae,Trichocnemis,375,500
train,10,260,1344702,1344702,train_mini/00260_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Trichocnemis_spiculatus/d01123b1-e8d5-4355-ae83-8625d777ae8c.jpg,Trichocnemis spiculatus,Spined Woodborer,Animalia,Cerambycidae,Trichocnemis,500,375
train,10,260,1975852,1975852,train_mini/00260_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Trichocnemis_spiculatus/7f28bc42-6fcb-4dec-969d-23130d6d8d01.jpg,Trichocnemis spiculatus,Spined Woodborer,Animalia,Cerambycidae,Trichocnemis,281,500
train,10,260,67442,67442,train_mini/00260_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Trichocnemis_spiculatus/8d2b9d4d-cd12-404c-a501-cd8eb3932871.jpg,Trichocnemis spiculatus,Spined Woodborer,Animalia,Cerambycidae,Trichocnemis,500,375
train,11,290,1088572,1088572,train_mini/00290_Animalia_Arthropoda_Insecta_Coleoptera_Chrysomelidae_Leptinotarsa_juncta/91da7de4-bae6-4544-b53f-9ae755c6bae2.jpg,Leptinotarsa juncta,False Potato Beetle,Animalia,Chrysomelidae,Leptinotarsa,500,490
train,11,290,1703365,1703365,train_mini/00290_Animalia_Arthropoda_Insecta_Coleoptera_Chrysomelidae_Leptinotarsa_juncta/46223e17-2c57-4492-a1aa-d46323e38271.jpg,Leptinotarsa juncta,False Potato Beetle,Animalia,Chrysomelidae,Leptinotarsa,375,500
train,11,290,2139893,2139893,train_mini/00290_Animalia_Arthropoda_Insecta_Coleoptera_Chrysomelidae_Leptinotarsa_juncta/d2411c33-4906-41cf-9a89-560eadf3e2e3.jpg,Leptinotarsa juncta,False Potato Beetle,Animalia,Chrysomelidae,Leptinotarsa,281,500
train,11,290,1777158,1777158,train_mini/00290_Animalia_Arthropoda_Insecta_Coleoptera_Chrysomelidae_Leptinotarsa_juncta/5536ef7c-5aa8-4e1a-a2a2-94918b19dc94.jpg,Leptinotarsa juncta,False Potato Beetle,Animalia,Chrysomelidae,Leptinotarsa,375,500
train,11,290,912225,912225,train_mini/00290_Animalia_Arthropoda_Insecta_Coleoptera_Chrysomelidae_Leptinotarsa_juncta/a22ef698-c1af-4558-ae67-3060651b1f28.jpg,Leptinotarsa juncta,False Potato Beetle,Animalia,Chrysomelidae,Leptinotarsa,500,313
train,11,290,1768537,1768537,train_mini/00290_Animalia_Arthropoda_Insecta_Coleoptera_Chrysomelidae_Leptinotarsa_juncta/a77ebc80-8be3-4c82-85ca-3234311250e4.jpg,Leptinotarsa juncta,False Potato Beetle,Animalia,Chrysomelidae,Leptinotarsa,500,375
train,11,290,727942,727942,train_mini/00290_Animalia_Arthropoda_Insecta_Coleoptera_Chrysomelidae_Leptinotarsa_juncta/1c329126-d731-45c8-9e83-c651a8e0d9f4.jpg,Leptinotarsa juncta,False Potato Beetle,Animalia,Chrysomelidae,Leptinotarsa,500,375
train,11,290,2051145,2051145,train_mini/00290_Animalia_Arthropoda_Insecta_Coleoptera_Chrysomelidae_Leptinotarsa_juncta/15d7dd46-309b-4661-b096-79466fafcfba.jpg,Leptinotarsa juncta,False Potato Beetle,Animalia,Chrysomelidae,Leptinotarsa,375,500
train,12,326,1352725,1352725,train_mini/00326_Animalia_Arthropoda_Insecta_Coleoptera_Coccinellidae_Henosepilachna_vigintioctopunctata/5a8a0a81-9861-4c98-8a8f-904e17c9fde1.jpg,Henosepilachna vigintioctopunctata,Hadda Beetle,Animalia,Coccinellidae,Henosepilachna,500,333
