file_name,true_class_index,pred_class_index,correct,pred_1,pred_2,pred_3,pred_4,pred_5,score_1,score_2,score_3,score_4,score_5,top5_correct,true_rank,true_species,pred_1_species,pred_2_species,pred_3_species,pred_4_species,pred_5_species
val/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/2e72eae8-3ded-4a05-98a7-a9f725b6d474.jpg,5,247,0,247,4,104,5,239,0.361083984375,0.058990478515625,0.047607421875,0.038604736328125,0.024444580078125,1,4,Eastern Bark Centipede,Western Rattlesnake,Paravaejovis puritanus,Giant Peacock Moth,Eastern Bark Centipede,Eastern Milksnake
val/00157_Animalia_Arthropoda_Chilopoda_Scolopendromorpha_Scolopendridae_Hemiscolopendra_marginata/fbbddbd3-f585-464d-b6c7-28ce404c57cf.jpg,5,247,0,247,5,487,107,108,0.1605224609375,0.1368408203125,0.040252685546875,0.039306640625,0.035003662109375,1,2,Eastern Bark Centipede,Western Rattlesnake,Eastern Bark Centipede,giant sequoia,Blinded Sphinx Moth,Pine Hawk-Moth
val/00184_Animalia_Arthropoda_Insecta_Coleoptera_Buprestidae_Agrilus_planipennis/1b267612-120e-4df1-aa90-f78eb9f4ae64.jpg,7,402,0,402,199,468,51,7,0.5029296875,0.09393310546875,0.07244873046875,0.07037353515625,0.0606689453125,1,5,Emerald Ash Borer,swamp chestnut oak,Brown-headed Nuthatch,American elm,Ilia Underwing,Emerald Ash Borer
val/00184_Animalia_Arthropoda_Insecta_Coleoptera_Buprestidae_Agrilus_planipennis/b2657261-92c0-4bb4-91d8-b3313dc52347.jpg,7,39,0,39,108,40,7,19,0.410888671875,0.10552978515625,0.06817626953125,0.052703857421875,0.04779052734375,1,4,Emerald Ash Borer,Pure Green Sweat Bee,Pine Hawk-Moth,Metallic Epauletted-Sweat Bee,Emerald Ash Borer,Garden soldier fly
val/00184_Animalia_Arthropoda_Insecta_Coleoptera_Buprestidae_Agrilus_planipennis/4f4ed283-60db-4e4e-88fe-df09dee46bb9.jpg,7,124,0,124,7,25,19,10,0.380859375,0.2384033203125,0.06439208984375,0.047210693359375,0.04522705078125,1,2,Emerald Ash Borer,Obscure Bird Grasshopper,Emerald Ash Borer,Florida Leaf-footed Bug,Garden soldier fly,Spined Woodborer
val/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/482b7639-55e8-4d29-be79-8c3837a7a90d.jpg,8,334,0,334,8,39,22,438,0.5712890625,0.28076171875,0.035125732421875,0.0216064453125,0.0214385986328125,1,2,Goldenrod Soldier Beetle,Great Plains Ragwort,Goldenrod Soldier Beetle,Pure Green Sweat Bee,Transverse-banded Flower Fly,Klamath weed
val/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/17e62b64-ddca-4a1e-91d8-1cba36c311be.jpg,8,9,0,9,318,55,331,8,0.419189453125,0.342041015625,0.041168212890625,0.031707763671875,0.0170135498046875,1,5,Goldenrod Soldier Beetle,Spotted Longhorn,common yarrow,Latticed Heath,Snow Squarestem,Goldenrod Soldier Beetle
val/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/ca5274d6-9681-4970-8631-b305f699d778.jpg,8,28,0,28,8,15,21,10,0.65771484375,0.173583984375,0.0841064453125,0.02545166015625,0.00685882568359375,1,2,Goldenrod Soldier Beetle,Alfalfa Plant Bug,Goldenrod Soldier Beetle,Oedemera femorata,Yellow-shouldered Drone Fly,Spined Woodborer
val/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/587e73dc-e613-4451-a3d9-88e4d7bc289a.jpg,8,63,0,63,22,8,33,41,0.2215576171875,0.10711669921875,0.0848388671875,0.08349609375,0.07086181640625,1,3,Goldenrod Soldier Beetle,Least Skipper,Transverse-banded Flower Fly,Goldenrod Soldier Beetle,Ashy Mining Bee,Common Thread-waisted Wasp
val/00193_Animalia_Arthropoda_Insecta_Coleoptera_Cantharidae_Chauliognathus_pensylvanicus/b75e1f46-2ca1-4d28-b821-ac49996bd386.jpg,8,334,0,334,39,400,20,8,0.6455078125,0.0765380859375,0.0316162109375,0.0276641845703125,0.027435302734375,1,5,Goldenrod Soldier Beetle,Great Plains Ragwort,Pure Green Sweat Bee,candyroot,Mexican Cactus Fly,Goldenrod Soldier Beetle
val/00251_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Rutpela_maculata/34cbb073-f2d7-4c12-86af-4193b0789c92.jpg,9,20,0,20,35,19,93,9,0.14501953125,0.126220703125,0.1070556640625,0.0975341796875,0.09149169921875,1,5,Spotted Longhorn,Mexican Cactus Fly,Elm Sawfly,Garden soldier fly,Dainty Swallowtail,Spotted Longhorn
val/00251_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Rutpela_maculata/9004fce0-d775-4ee6-adb4-20284cbd4bca.jpg,9,444,0,444,97,8,9,41,0.126220703125,0.06036376953125,0.0550537109375,0.0362548828125,0.0272064208984375,1,4,Spotted Longhorn,Island Mallow,Large White Butterfly,Goldenrod Soldier Beetle,Spotted Longhorn,Common Thread-waisted Wasp
val/00260_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Trichocnemis_spiculatus/245069b5-3600-43eb-b350-40bedc93d237.jpg,10,26,0,26,10,30,27,214,0.3564453125,0.17919921875,0.12841796875,0.0237579345703125,0.021942138671875,1,2,Spined Woodborer,Western Leaf-footed Bug,Spined Woodborer,Brown Marmorated Stink Bug,Western Conifer Seed Bug,Downy Woodpecker
val/00260_Animalia_Arthropoda_Insecta_Coleoptera_Cerambycidae_Trichocnemis_spiculatus/780908cd-8b2e-4859-8999-ce23f55fba7b.jpg,10,35,0,35,10,7,120,90,0.50537109375,0.39208984375,0.0242919921875,0.01348114013671875,0.0059661865234375,1,2,Spined Woodborer,Elm Sawfly,Spined Woodborer,Emerald Ash Borer,Dragonhunter,Red-spotted Admiral
val/00290_Animalia_Arthropoda_Insecta_Coleoptera_Chrysomelidae_Leptinotarsa_juncta/6e2c087a-ada3-4ae9-9bef-8c06c474c454.jpg,11,12,0,12,17,258,11,36,0.8359375,0.0650634765625,0.028106689453125,0.01678466796875,0.0106658935546875,1,4,False Potato Beetle,Hadda Beetle,Oriental Beetle,White-lipped Snail,False Potato Beetle,Spongy Oak Apple Gall Wasp
val/00332_Animalia_Arthropoda_Insecta_Coleoptera_Coccinellidae_Psyllobora_vigintiduopunctata/2f8e8f2a-f1ef-4977-a30c-909a6e9d8262.jpg,13,37,0,37,38,13,169,170,0.30810546875,0.27685546875,0.0457763671875,0.03375244140625,0.024627685546875,1,3,22-spot Ladybird Beetle,Florida Carpenter Ant,New York Carpenter Ant,22-spot Ladybird Beetle,Painted Bunting,Yellow Grosbeak
val/00332_Animalia_Arthropoda_Insecta_Coleoptera_Coccinellidae_Psyllobora_vigintiduopunctata/c7e5cd75-cded-420c-bf62-ad0123548d83.jpg,13,12,0,12,13,92,86,143,0.54052734375,0.449951171875,0.0006771087646484375,0.00039076805114746094,0.00028443336486816406,1,2,22-spot Ladybird Beetle,Hadda Beetle,22-spot Ladybird Beetle,Blomfild's Beauty,Lesser Marbled Fritillary,Northern Red-legged Frog
val/00384_Animalia_Arthropoda_Insecta_Coleoptera_Scarabaeidae_Euphoria_kernii/8f047f9b-6f60-43d1-b029-09430d02f858.jpg,16,399,0,399,428,429,16,32,0.69580078125,0.1083984375,0.07818603515625,0.043365478515625,0.027618408203125,1,4,Kern's Flower Scarab,California goldenbanner,Dark Mullein,Wand Mullein,Kern's Flower Scarab,Jagged Ambush Bug
val/00386_Animalia_Arthropoda_Insecta_Coleoptera_Scarabaeidae_Exomala_orientalis/a40b2251-277e-4c46-9454-9b86d492fd0f.jpg,17,109,0,109,17,27,111,72,0.1256103515625,0.1019287109375,0.08001708984375,0.04241943359375,0.034912109375,1,2,Oriental Beetle,Red-banded Leafroller,Oriental Beetle,Western Conifer Seed Bug,Bidens Borer Moth,Green Oak-Slug Moth
val/00386_Animalia_Arthropoda_Insecta_Coleoptera_Scarabaeidae_Exomala_orientalis/f42b16c2-a0a6-4d95-8171-7581b63e90c5.jpg,17,19,0,19,31,30,27,17,0.6845703125,0.043243408203125,0.042266845703125,0.03668212890625,0.0239105224609375,1,5,Oriental Beetle,Garden soldier fly,Southern Green Stink Bug,Brown Marmorated Stink Bug,Western Conifer Seed Bug,Oriental Beetle
val/00386_Animalia_Arthropoda_Insecta_Coleoptera_Scarabaeidae_Exomala_orientalis/7833c857-a97d-4028-8b02-1f06eb73ba32.jpg,17,175,0,175,14,214,38,17,0.2841796875,0.1729736328125,0.16259765625,0.1007080078125,0.07403564453125,1,5,Oriental Beetle,Double-barred Finch,Woodland Dor Beetle,Downy Woodpecker,New York Carpenter Ant,Oriental Beetle
val/00386_Animalia_Arthropoda_Insecta_Coleoptera_Scarabaeidae_Exomala_orientalis/656cc52e-50a3-49cf-8521-ab2f3cb22de9.jpg,17,23,0,23,123,17,32,13,0.89208984375,0.0164794921875,0.0147247314453125,0.006237030029296875,0.005222320556640625,1,3,Oriental Beetle,Maize Calligrapher Fly,Marsh meadow grasshopper,Oriental Beetle,Jagged Ambush Bug,22-spot Ladybird Beetle
val/00386_Animalia_Arthropoda_Insecta_Coleoptera_Scarabaeidae_Exomala_orientalis/c95430ed-958b-4171-98e7-8b4fea859c34.jpg,17,16,0,16,17,14,39,38,0.30517578125,0.0789794921875,0.05413818359375,0.0518798828125,0.046478271484375,1,2,Oriental Beetle,Kern's Flower Scarab,Oriental Beetle,Woodland Dor Beetle,Pure Green Sweat Bee,New York Carpenter Ant
val/00386_Animalia_Arthropoda_Insecta_Coleoptera_Scarabaeidae_Exomala_orientalis/71921340-711a-4a8d-a829-cf1c3c478a87.jpg,17,37,0,37,17,31,19,42,0.406005859375,0.251220703125,0.1571044921875,0.04840087890625,0.03466796875,1,2,Oriental Beetle,Florida Carpenter Ant,Oriental Beetle,Southern Green Stink Bug,Garden soldier fly,Western Paper Wasp
val/00386_Animalia_Arthropoda_Insecta_Coleoptera_Scarabaeidae_Exomala_orientalis/d2e636f5-175c-4d52-945e-dd85048b1ca4.jpg,17,19,0,19,17,16,39,31,0.9296875,0.019744873046875,0.014007568359375,0.011932373046875,0.00628662109375,1,2,Oriental Beetle,Garden soldier fly,Oriental Beetle,Kern's Flower Scarab,Pure Green Sweat Bee,Southern Green Stink Bug
val/00435_Animalia_Arthropoda_Insecta_Diptera_Calliphoridae_Calliphora_vicina/d8b79c4d-3fae-480b-84fe-08f40af259cc.jpg,18,26,0,26,28,21,23,18,0.292724609375,0.25830078125,0.197265625,0.044189453125,0.034454345703125,1,5,Blue Blowfly,Western Leaf-footed Bug,Alfalfa Plant Bug,Yellow-shouldered Drone Fly,Maize Calligrapher Fly,Blue Blowfly
val/00435_Animalia_Arthropoda_Insecta_Diptera_Calliphoridae_Calliphora_vicina/da07a186-980b-44af-9aca-625e139c86ff.jpg,18,14,0,14,18,20,3,100,0.48974609375,0.34326171875,0.037750244140625,0.03167724609375,0.01184844970703125,1,2,Blue Blowfly,Woodland Dor Beetle,Blue Blowfly,Mexican Cactus Fly,Johnson's Jumping Spider,Red-bordered Pixie
val/00435_Animalia_Arthropoda_Insecta_Diptera_Calliphoridae_Calliphora_vicina/62e1f25f-f692-4518-8187-f98a482ee05c.jpg,18,26,0,26,18,28,25,30,0.136474609375,0.1209716796875,0.11566162109375,0.09674072265625,0.07421875,1,2,Blue Blowfly,Western Leaf-footed Bug,Blue Blowfly,Alfalfa Plant Bug,Florida Leaf-footed Bug,Brown Marmorated Stink Bug
val/00435_Animalia_Arthropoda_Insecta_Diptera_Calliphoridae_Calliphora_vicina/35978a56-8445-4e40-86cd-e6cc4af55b1e.jpg,18,16,0,16,21,18,34,4,0.109130859375,0.08477783203125,0.06512451171875,0.059844970703125,0.0267791748046875,1,3,Blue Blowfly,Kern's Flower Scarab,Yellow-shouldered Drone Fly,Blue Blowfly,Southern Carpenter Bee,Paravaejovis puritanus
val/00457_Animalia_Arthropoda_Insecta_Diptera_Stratiomyidae_Exaireta_spinigera/7d9bd16e-2b28-48b4-8b5f-8ac55b7cee64.jpg,19,31,0,31,16,19,18,33,0.3056640625,0.2939453125,0.1890869140625,0.05743408203125,0.03363037109375,1,3,Garden soldier fly,Southern Green Stink Bug,Kern's Flower Scarab,Garden soldier fly,Blue Blowfly,Ashy Mining Bee
val/00461_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Copestylum_mexicanum/3d47fff4-b85d-450e-8d01-19410dcc6ae7.jpg,20,22,0,22,20,21,32,8,0.5341796875,0.2333984375,0.10418701171875,0.0217437744140625,0.018768310546875,1,2,Mexican Cactus Fly,Transverse-banded Flower Fly,Mexican Cactus Fly,Yellow-shouldered Drone Fly,Jagged Ambush Bug,Goldenrod Soldier Beetle
val/00461_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Copestylum_mexicanum/4d5b89ca-dd00-465a-bc0c-c7c596e475b4.jpg,20,34,0,34,20,33,35,40,0.92724609375,0.06561279296875,0.00237274169921875,0.0018167495727539062,0.0003180503845214844,1,2,Mexican Cactus Fly,Southern Carpenter Bee,Mexican Cactus Fly,Ashy Mining Bee,Elm Sawfly,Metallic Epauletted-Sweat Bee
val/00461_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Copestylum_mexicanum/6880af20-7f98-4b6b-9c82-e5c799632c31.jpg,20,34,0,34,20,35,14,33,0.7548828125,0.2347412109375,0.004730224609375,0.0012464523315429688,0.0005426406860351562,1,2,Mexican Cactus Fly,Southern Carpenter Bee,Mexican Cactus Fly,Elm Sawfly,Woodland Dor Beetle,Ashy Mining Bee
val/00461_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Copestylum_mexicanum/d61f241d-5af4-4227-94f7-7f9628be8f4c.jpg,20,25,0,25,18,26,20,10,0.71337890625,0.0965576171875,0.050689697265625,0.04534912109375,0.025634765625,1,4,Mexican Cactus Fly,Florida Leaf-footed Bug,Blue Blowfly,Western Leaf-footed Bug,Mexican Cactus Fly,Spined Woodborer
val/00470_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Eristalis_stipator/fcf2eccc-a1e0-4c7f-86a1-a8d41778753e.jpg,21,17,0,17,39,21,346,23,0.44873046875,0.1007080078125,0.08154296875,0.04803466796875,0.044769287109375,1,3,Yellow-shouldered Drone Fly,Oriental Beetle,Pure Green Sweat Bee,Yellow-shouldered Drone Fly,water forget-me-not,Maize Calligrapher Fly
val/00470_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Eristalis_stipator/c9dc8807-6669-4e72-88e6-4c7dd784595f.jpg,21,9,0,9,21,15,22,16,0.44384765625,0.1435546875,0.062347412109375,0.051666259765625,0.043731689453125,1,2,Yellow-shouldered Drone Fly,Spotted Longhorn,Yellow-shouldered Drone Fly,Oedemera femorata,Transverse-banded Flower Fly,Kern's Flower Scarab
val/00472_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Eristalis_transversa/182f4b60-0d45-4627-84a9-b455ca836801.jpg,22,23,0,23,22,11,258,12,0.77490234375,0.131591796875,0.0290679931640625,0.01031494140625,0.0098419189453125,1,2,Transverse-banded Flower Fly,Maize Calligrapher Fly,Transverse-banded Flower Fly,False Potato Beetle,White-lipped Snail,Hadda Beetle
val/00472_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Eristalis_transversa/f1869b06-712f-4464-8713-aa4d7ef75739.jpg,22,190,0,190,87,22,177,20,0.31689453125,0.259765625,0.1953125,0.04034423828125,0.02191162109375,1,3,Transverse-banded Flower Fly,Yellow-throated Warbler,Silver Emperor,Transverse-banded Flower Fly,Barn Swallow,Mexican Cactus Fly
val/00493_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Toxomerus_politus/4b194b68-765d-45f1-aace-b6788d3c05c6.jpg,23,19,0,19,23,17,11,7,0.384765625,0.13330078125,0.11419677734375,0.036468505859375,0.02886962890625,1,2,Maize Calligrapher Fly,Garden soldier fly,Maize Calligrapher Fly,Oriental Beetle,False Potato Beetle,Emerald Ash Borer
val/00493_Animalia_Arthropoda_Insecta_Diptera_Syrphidae_Toxomerus_politus/f8616c2d-2c22-40bb-a62e-54a9cbc75e8c.jpg,23,42,0,42,37,23,6,27,0.69970703125,0.061004638671875,0.051483154296875,0.04168701171875,0.0234832763671875,1,3,Maize Calligrapher Fly,Western Paper Wasp,Florida Carpenter Ant,Maize Calligrapher Fly,Giant Desert Centipede,Western Conifer Seed Bug
val/00513_Animalia_Arthropoda_Insecta_Hemiptera_Adelgidae_Adelges_tsugae/7dead1f8-ec66-4d50-8492-6f734a5cc489.jpg,24,490,0,490,24,311,102,491,0.48486328125,0.458984375,0.00518798828125,0.004436492919921875,0.0044097900390625,1,2,Hemlock Woolly Adelgid,white fir,Hemlock Woolly Adelgid,princess pine,Buck Moth,lodgepole pine
val/00558_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Acanthocephala_femorata/4ae76323-b54e-4bb3-b14b-6f00e23b1bc6.jpg,25,10,0,10,25,99,75,38,0.295654296875,0.09674072265625,0.0963134765625,0.0382080078125,0.034423828125,1,2,Florida Leaf-footed Bug,Spined Woodborer,Florida Leaf-footed Bug,Fatal Metalmark,Spring Azure,New York Carpenter Ant
val/00567_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_clypealis/961d0095-9408-4371-8ee3-8d3468bd4ab6.jpg,26,27,0,27,26,30,1,0,0.60107421875,0.1396484375,0.07958984375,0.0263671875,0.0254669189453125,1,2,Western Leaf-footed Bug,Western Conifer Seed Bug,Western Leaf-footed Bug,Brown Marmorated Stink Bug,Golden Silk Spider,Cross Orbweaver
val/00567_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_clypealis/026a2425-0211-47ab-8024-1dd7af75911f.jpg,26,27,0,27,26,28,30,10,0.319091796875,0.1595458984375,0.088623046875,0.0780029296875,0.06719970703125,1,2,Western Leaf-footed Bug,Western Conifer Seed Bug,Western Leaf-footed Bug,Alfalfa Plant Bug,Brown Marmorated Stink Bug,Spined Woodborer
val/00567_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_clypealis/fd61b3ee-258a-4cea-b324-f84ec23c28f2.jpg,26,19,0,19,27,17,26,42,0.7197265625,0.132080078125,0.04461669921875,0.040283203125,0.0254669189453125,1,4,Western Leaf-footed Bug,Garden soldier fly,Western Conifer Seed Bug,Oriental Beetle,Western Leaf-footed Bug,Western Paper Wasp
val/00567_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_clypealis/d1c528ca-c75a-45a5-b729-e2e3b5763df2.jpg,26,49,0,49,126,26,17,98,0.51171875,0.238037109375,0.067626953125,0.035430908203125,0.021026611328125,1,3,Western Leaf-footed Bug,Deduced Graphic,Virile Crayfish,Western Leaf-footed Bug,Oriental Beetle,Darker Moodna Moth
val/00568_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_occidentalis/533ebf83-c1a6-43ec-b494-4068d271a3b7.jpg,27,26,0,26,25,28,27,10,0.5615234375,0.273681640625,0.015533447265625,0.014617919921875,0.00830078125,1,4,Western Conifer Seed Bug,Western Leaf-footed Bug,Florida Leaf-footed Bug,Alfalfa Plant Bug,Western Conifer Seed Bug,Spined Woodborer
val/00568_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_occidentalis/05c0c634-d426-4b85-9bae-86e727e53364.jpg,27,10,0,10,28,4,27,19,0.33447265625,0.12261962890625,0.1060791015625,0.0748291015625,0.07318115234375,1,4,Western Conifer Seed Bug,Spined Woodborer,Alfalfa Plant Bug,Paravaejovis puritanus,Western Conifer Seed Bug,Garden soldier fly
val/00568_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_occidentalis/70d3ace9-91cc-40a5-ac41-413e779f2821.jpg,27,0,0,0,1,37,27,119,0.257080078125,0.140869140625,0.11187744140625,0.1063232421875,0.061126708984375,1,4,Western Conifer Seed Bug,Cross Orbweaver,Golden Silk Spider,Florida Carpenter Ant,Western Conifer Seed Bug,Eastern Ringtail
val/00568_Animalia_Arthropoda_Insecta_Hemiptera_Coreidae_Leptoglossus_occidentalis/8291250a-d60e-4606-a649-6998a2318f92.jpg,27,4,0,4,27,0,42,19,0.4580078125,0.32861328125,0.032989501953125,0.0307159423828125,0.016693115234375,1,2,Western Conifer Seed Bug,Paravaejovis puritanus,Western Conifer Seed Bug,Cross Orbweaver,Western Paper Wasp,Garden soldier fly
val/00597_Animalia_Arthropoda_Insecta_Hemiptera_Miridae_Adelphocoris_lineolatus/785ec115-9da2-4d78-ad41-5b1802782519.jpg,28,27,0,27,19,28,17,4,0.72314453125,0.072998046875,0.05706787109375,0.0205078125,0.01352691650390625,1,3,Alfalfa Plant Bug,Western Conifer Seed Bug,Garden soldier fly,Alfalfa Plant Bug,Oriental Beetle,Paravaejovis puritanus
val/00597_Animalia_Arthropoda_Insecta_Hemiptera_Miridae_Adelphocoris_lineolatus/641e367d-b9e6-4237-b033-308d3df347eb.jpg,28,125,0,125,123,28,44,142,0.63232421875,0.2069091796875,0.12261962890625,0.032623291015625,0.0024566650390625,1,3,Alfalfa Plant Bug,Long-winged Conehead,Marsh meadow grasshopper,Alfalfa Plant Bug,Pearl Veneer,Eastern Dwarf Treefrog
val/00597_Animalia_Arthropoda_Insecta_Hemiptera_Miridae_Adelphocoris_lineolatus/1d1815b5-d362-45d9-b505-3bd794365152.jpg,28,17,0,17,27,28,16,4,0.406494140625,0.10467529296875,0.0721435546875,0.03509521484375,0.0271148681640625,1,3,Alfalfa Plant Bug,Oriental Beetle,Western Conifer Seed Bug,Alfalfa Plant Bug,Kern's Flower Scarab,Paravaejovis puritanus
val/00630_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Nezara_viridula/e2cb3ce7-9fba-4f00-9cc0-09e7f997f290.jpg,31,466,0,466,9,31,350,40,0.41357421875,0.2095947265625,0.14013671875,0.0384521484375,0.0313720703125,1,3,Southern Green Stink Bug,Himalayan-berry,Spotted Longhorn,Southern Green Stink Bug,California shieldpod,Metallic Epauletted-Sweat Bee
val/00630_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Nezara_viridula/0b865e49-0f68-49ef-938b-1579ad68a6fa.jpg,31,40,0,40,16,31,21,20,0.49951171875,0.15771484375,0.057769775390625,0.0345458984375,0.03167724609375,1,3,Southern Green Stink Bug,Metallic Epauletted-Sweat Bee,Kern's Flower Scarab,Southern Green Stink Bug,Yellow-shouldered Drone Fly,Mexican Cactus Fly
val/00630_Animalia_Arthropoda_Insecta_Hemiptera_Pentatomidae_Nezara_viridula/f24ef149-9698-41df-8743-d54fe9c4b212.jpg,31,9,0,9,29,39,31,94,0.3251953125,0.11138916015625,0.06524658203125,0.046905517578125,0.034820556640625,1,4,Southern Green Stink Bug,Spotted Longhorn,European Striped Shield Bug,Pure Green Sweat Bee,Southern Green Stink Bug,Thoas Swallowtail
val/00651_Animalia_Arthropoda_Insecta_Hemiptera_Reduviidae_Phymata_americana/9492c1f3-db74-4eaf-9f3e-a00e31af71a7.jpg,32,16,0,16,32,21,28,8,0.5859375,0.323486328125,0.07305908203125,0.0023441314697265625,0.0016603469848632812,1,2,Jagged Ambush Bug,Kern's Flower Scarab,Jagged Ambush Bug,Yellow-shouldered Drone Fly,Alfalfa Plant Bug,Goldenrod Soldier Beetle
