class_index,category_id,species_name,common_name,family,genus,precision,recall,f1,support,class_accuracy
17,386,Exomala orientalis,Oriental Beetle,Scarabaeidae,Exomala,0.0,0.0,0.0,10,0.0
18,435,Calliphora vicina,Blue Blowfly,Calliphoridae,Calliphora,0.0,0.0,0.0,10,0.0
19,457,Exaireta spinigera,Garden soldier fly,Stratiomyidae,Exaireta,0.0,0.0,0.0,10,0.0
20,461,Copestylum mexicanum,Mexican Cactus Fly,Syrphidae,Copestylum,0.0,0.0,0.0,10,0.0
21,470,Eristalis stipator,Yellow-shouldered Drone Fly,Syrphidae,Eristalis,0.0,0.0,0.0,10,0.0
22,472,Eristalis transversa,Transverse-banded Flower Fly,Syrphidae,Eristalis,0.5,0.1,0.16666666666666666,10,0.1
23,493,Toxomerus politus,Maize Calligrapher Fly,Syrphidae,Toxomerus,0.0,0.0,0.0,10,0.0
24,513,Adelges tsugae,Hemlock Woolly Adelgid,Adelgidae,Adelges,0.0,0.0,0.0,10,0.0
25,558,Acanthocephala femorata,Florida Leaf-footed Bug,Coreidae,Acanthocephala,0.0,0.0,0.0,10,0.0
26,567,Leptoglossus clypealis,Western Leaf-footed Bug,Coreidae,Leptoglossus,0.0,0.0,0.0,10,0.0
27,568,Leptoglossus occidentalis,Western Conifer Seed Bug,Coreidae,Leptoglossus,0.0,0.0,0.0,10,0.0
28,597,Adelphocoris lineolatus,Alfalfa Plant Bug,Miridae,Adelphocoris,0.0,0.0,0.0,10,0.0
29,624,Graphosoma italicum,European Striped Shield Bug,Pentatomidae,Graphosoma,0.0,0.0,0.0,10,0.0
30,626,Halyomorpha halys,Brown Marmorated Stink Bug,Pentatomidae,Halyomorpha,0.0,0.0,0.0,10,0.0
31,630,Nezara viridula,Southern Green Stink Bug,Pentatomidae,Nezara,0.0,0.0,0.0,10,0.0
32,651,Phymata americana,Jagged Ambush Bug,Reduviidae,Phymata,0.0,0.0,0.0,10,0.0
33,671,Andrena cineraria,Ashy Mining Bee,Andrenidae,Andrena,0.0,0.0,0.0,10,0.0
34,711,Xylocopa micans,Southern Carpenter Bee,Apidae,Xylocopa,0.0,0.0,0.0,10,0.0
35,718,Cimbex americanus,Elm Sawfly,Cimbicidae,Cimbex,0.0,0.0,0.0,10,0.0
36,727,Amphibolips confluenta,Spongy Oak Apple Gall Wasp,Cynipidae,Amphibolips,0.0,0.0,0.0,10,0.0
37,743,Camponotus floridanus,Florida Carpenter Ant,Formicidae,Camponotus,0.0,0.0,0.0,10,0.0
38,747,Camponotus novaeboracensis,New York Carpenter Ant,Formicidae,Camponotus,0.0,0.0,0.0,10,0.0
39,774,Augochlora pura,Pure Green Sweat Bee,Halictidae,Augochlora,0.0,0.0,0.0,10,0.0
40,775,Augochloropsis metallica,Metallic Epauletted-Sweat Bee,Halictidae,Augochloropsis,0.0,0.0,0.0,10,0.0
41,799,Ammophila procera,Common Thread-waisted Wasp,Sphecidae,Ammophila,0.0,0.0,0.0,10,0.0
42,819,Mischocyttarus flavitarsis,Western Paper Wasp,Vespidae,Mischocyttarus,0.1111111111111111,0.1,0.10526315789473684,10,0.1
43,858,Achyra rantalis,Garden Webworm Moth,Crambidae,Achyra,0.2,0.3,0.24,10,0.3
44,859,Agriphila straminella,Pearl Veneer,Crambidae,Agriphila,0.0,0.0,0.0,10,0.0
45,921,Parapoynx diminutalis,Hydrilla Leafcutter Moth,Crambidae,Parapoynx,0.2,0.4,0.26666666666666666,10,0.4
46,924,Perispasta caeculalis,Titian Peale's Crambid,Crambidae,Perispasta,0.2692307692307692,0.7,0.3888888888888889,10,0.7
47,937,Pyrausta volupialis,Volupial Pyrausta Moth,Crambidae,Pyrausta,0.09090909090909091,0.1,0.09523809523809523,10,0.1
48,949,Urola nivalis,Snowy Urola Moth,Crambidae,Urola,0.0,0.0,0.0,10,0.0
49,987,Bulia deducta,Deduced Graphic,Erebidae,Bulia,0.038461538461538464,0.1,0.05555555555555555,10,0.1
50,997,Catocala grynea,Woody Underwing,Erebidae,Catocala,0.14285714285714285,0.1,0.11764705882352941,10,0.1
51,998,Catocala ilia,Ilia Underwing,Erebidae,Catocala,0.0,0.0,0.0,10,0.0
52,1047,Hypena bijugalis,Dimorphic Bomolocha Moth,Erebidae,Hypena,0.0,0.0,0.0,10,0.0
53,1076,Melipotis acontioides,Royal Poinciana Moth,Erebidae,Melipotis,0.0,0.0,0.0,10,0.0
54,1103,Pantydia sparsa,Pantydia sparsa,Erebidae,Pantydia,0.0625,0.1,0.07692307692307693,10,0.1
55,1164,Chiasmia clathrata,Latticed Heath,Geometridae,Chiasmia,0.08333333333333333,0.1,0.09090909090909091,10,0.1
56,1167,Chlorochlamys chloroleucaria,Blackberry Looper,Geometridae,Chlorochlamys,0.14285714285714285,0.3,0.1935483870967742,10,0.3
57,1176,Colotois pennaria,Feathered Thorn,Geometridae,Colotois,0.0,0.0,0.0,10,0.0
58,1233,Idaea aversata,Riband Wave,Geometridae,Idaea,0.08333333333333333,0.1,0.09090909090909091,10,0.1
59,1242,Ilexia intractata,Black-dotted Ruddy Moth,Geometridae,Ilexia,0.375,0.3,0.3333333333333333,10,0.3
60,1297,Probole amicaria,Alien Probole Moth,Geometridae,Probole,0.09090909090909091,0.1,0.09523809523809523,10,0.1
61,1314,Tetracis cachexiata,White Slant-line,Geometridae,Tetracis,0.125,0.1,0.1111111111111111,10,0.1
62,1315,Tetracis crocallata,Yellow Slant-line,Geometridae,Tetracis,0.0,0.0,0.0,10,0.0
63,1335,Ancyloxypha numitor,Least Skipper,Hesperiidae,Ancyloxypha,0.0,0.0,0.0,10,0.0
64,1346,Burnsius philetas,Desert Checkered-Skipper,Hesperiidae,Burnsius,0.0,0.0,0.0,10,0.0
65,1362,Erynnis juvenalis,Juvenal's Duskywing,Hesperiidae,Erynnis,0.0,0.0,0.0,10,0.0
66,1374,Iambrix salsala,Chestnut Bob,Hesperiidae,Iambrix,0.0,0.0,0.0,10,0.0
67,1376,Lerodea eufala,Eufala Skipper,Hesperiidae,Lerodea,0.0,0.0,0.0,10,0.0
68,1378,Lon melane,Umber Skipper,Hesperiidae,Lon,0.0,0.0,0.0,10,0.0
69,1393,Polites mystic,Long Dash Skipper,Hesperiidae,Polites,0.0,0.0,0.0,10,0.0
70,1405,Thymelicus lineola,European Skipper,Hesperiidae,Thymelicus,0.0,0.0,0.0,10,0.0
71,1408,Urbanus dorantes,Dorantes Longtail,Hesperiidae,Urbanus,0.09090909090909091,0.1,0.09523809523809523,10,0.1
72,1430,Euclea incisa,Green Oak-Slug Moth,Limacodidae,Euclea,0.0,0.0,0.0,10,0.0
73,1439,Anthene emolus,Common Ciliate Blue,Lycaenidae,Anthene,0.0,0.0,0.0,10,0.0
74,1455,Catochrysops strabo,Forget-me-not,Lycaenidae,Catochrysops,0.0,0.0,0.0,10,0.0
75,1458,Celastrina ladon,Spring Azure,Lycaenidae,Celastrina,0.0,0.0,0.0,10,0.0
76,1469,Cyaniris semiargus,Mazarine Blue,Lycaenidae,Cyaniris,0.0,0.0,0.0,10,0.0
77,1485,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,0.0,0.0,0.0,10,0.0
78,1493,Leptotes marina,Marine Blue,Lycaenidae,Leptotes,0.0,0.0,0.0,10,0.0
79,1534,Satyrium titus,Coral Hairstreak,Lycaenidae,Satyrium,0.0,0.0,0.0,10,0.0
80,1583,Autographa californica,Alfalfa Looper,Noctuidae,Autographa,0.0,0.0,0.0,10,0.0
81,1649,Lithacodia musta,Small Mossy Lithacodia,Noctuidae,Lithacodia,0.375,0.3,0.3333333333333333,10,0.3
82,1653,Maliattha synochitis,Black-dotted Maliattha,Noctuidae,Maliattha,0.0,0.0,0.0,10,0.0
83,1691,Ponometia semiflava,Half-yellow Moth,Noctuidae,Ponometia,0.0,0.0,0.0,10,0.0
84,1729,Pseudoips prasinana,Green Silver-lines,Nolidae,Pseudoips,0.0,0.0,0.0,10,0.0
85,1748,Peridea angulosa,Angulose Prominent Moth,Notodontidae,Peridea,0.0625,0.1,0.07692307692307693,10,0.1
86,1802,Brenthis ino,Lesser Marbled Fritillary,Nymphalidae,Brenthis,0.0,0.0,0.0,10,0.0
87,1838,Doxocopa laure,Silver Emperor,Nymphalidae,Doxocopa,0.0,0.0,0.0,10,0.0
88,1840,Dryas iulia,Julia Butterfly,Nymphalidae,Dryas,0.0,0.0,0.0,10,0.0
89,1854,Euphydryas phaeton,Baltimore Checkerspot,Nymphalidae,Euphydryas,0.07142857142857142,0.1,0.08333333333333333,10,0.1
90,1908,Limenitis arthemis,Red-spotted Admiral,Nymphalidae,Limenitis,0.0,0.0,0.0,10,0.0
91,1938,Nymphalis antiopa,Mourning Cloak,Nymphalidae,Nymphalis,0.0,0.0,0.0,10,0.0
92,1968,Smyrna blomfildia,Blomfild's Beauty,Nymphalidae,Smyrna,0.13333333333333333,0.2,0.16,10,0.2
93,2009,Papilio anactus,Dainty Swallowtail,Papilionidae,Papilio,0.0,0.0,0.0,10,0.0
94,2034,Papilio thoas,Thoas Swallowtail,Papilionidae,Papilio,0.4,0.2,0.26666666666666666,10,0.2
95,2073,Eurema daira,Barred Yellow,Pieridae,Eurema,0.0,0.0,0.0,10,0.0
96,2077,Glutophrissa drusilla,Florida White,Pieridae,Glutophrissa,0.0,0.0,0.0,10,0.0
97,2092,Pieris brassicae,Large White Butterfly,Pieridae,Pieris,0.0,0.0,0.0,10,0.0
98,2129,Moodna ostrinella,Darker Moodna Moth,Pyralidae,Moodna,0.0,0.0,0.0,10,0.0
99,2139,Calephelis nemesis,Fatal Metalmark,Riodinidae,Calephelis,0.0,0.0,0.0,10,0.0
100,2145,Melanis pixe,Red-bordered Pixie,Riodinidae,Melanis,0.0,0.0,0.0,10,0.0
101,2149,Anisota senatoria,Orange-tipped Oakworm Moth,Saturniidae,Anisota,0.0,0.0,0.0,10,0.0
102,2161,Hemileuca maia,Buck Moth,Saturniidae,Hemileuca,0.0,0.0,0.0,10,0.0
103,2166,Saturnia pavonia,Small Emperor Moth,Saturniidae,Saturnia,0.0,0.0,0.0,10,0.0
104,2167,Saturnia pyri,Giant Peacock Moth,Saturniidae,Saturnia,0.1111111111111111,0.1,0.10526315789473684,10,0.1
105,2185,Dolba hyloeus,Pawpaw Sphinx Moth,Sphingidae,Dolba,0.1,0.1,0.1,10,0.1
106,2198,Hippotion scrofa,Hippotion scrofa,Sphingidae,Hippotion,0.21428571428571427,0.3,0.25,10,0.3
107,2211,Paonias excaecata,Blinded Sphinx Moth,Sphingidae,Paonias,0.2,0.1,0.13333333333333333,10,0.1
108,2222,Sphinx pinastri,Pine Hawk-Moth,Sphingidae,Sphinx,0.0,0.0,0.0,10,0.0
109,2235,Argyrotaenia velutinana,Red-banded Leafroller,Tortricidae,Argyrotaenia,0.04,0.1,0.05714285714285714,10,0.1
110,2246,Cydia latiferreana,Filbertworm Moth,Tortricidae,Cydia,0.1111111111111111,0.1,0.10526315789473684,10,0.1
111,2249,Epiblema otiosana,Bidens Borer Moth,Tortricidae,Epiblema,0.08333333333333333,0.1,0.09090909090909091,10,0.1
112,2262,Platynota rostrana,Omnivorous Platynota Moth,Tortricidae,Platynota,0.07692307692307693,0.1,0.08695652173913043,10,0.1
113,2284,Orthodera ministralis,Australian Green Mantis,Mantidae,Orthodera,0.0,0.0,0.0,10,0.0
114,2297,Chrysopa oculata,Chrysopa oculata,Chrysopidae,Chrysopa,0.0,0.0,0.0,10,0.0
115,2303,Libelloides coccajus,Owly Sulphur,Myrmeleontidae,Libelloides,0.0,0.0,0.0,10,0.0
116,2332,Calopteryx maculata,Ebony Jewelwing,Calopterygidae,Calopteryx,0.0,0.0,0.0,10,0.0
117,2369,Enallagma cyathigerum,Common Blue Damselfly,Coenagrionidae,Enallagma,0.0,0.0,0.0,10,0.0
118,2375,Enallagma geminatum,Skimming Bluet,Coenagrionidae,Enallagma,0.0,0.0,0.0,10,0.0
119,2427,Erpetogomphus designatus,Eastern Ringtail,Gomphidae,Erpetogomphus,0.0,0.0,0.0,10,0.0
120,2432,Hagenius brevistylus,Dragonhunter,Gomphidae,Hagenius,0.0,0.0,0.0,10,0.0
121,2463,Lestes virens,Small Spreadwing,Lestidae,Lestes,0.0,0.0,0.0,10,0.0
122,2527,Neurothemis taiwanensis,Neurothemis taiwanensis,Libellulidae,Neurothemis,0.0,0.0,0.0,10,0.0
123,2628,Pseudochorthippus curtipennis,Marsh meadow grasshopper,Acrididae,Pseudochorthippus,0.0,0.0,0.0,10,0.0
124,2633,Schistocerca obscura,Obscure Bird Grasshopper,Acrididae,Schistocerca,0.0,0.0,0.0,10,0.0
125,2668,Conocephalus fuscus,Long-winged Conehead,Tettigoniidae,Conocephalus,0.0,0.0,0.0,10,0.0
126,2702,Faxonius virilis,Virile Crayfish,Cambaridae,Faxonius,0.0,0.0,0.0,10,0.0
127,2736,Petrolisthes elongatus,New Zealand Half Crab,Porcellanidae,Petrolisthes,0.0,0.0,0.0,10,0.0
128,2769,Pimephales notatus,Bluntnose Minnow,Cyprinidae,Pimephales,0.0,0.0,0.0,10,0.0
129,2770,Rhinichthys atratulus,Blacknose Dace,Cyprinidae,Rhinichthys,0.045454545454545456,0.1,0.0625,10,0.1
130,2773,Squalius cephalus,Chub,Cyprinidae,Squalius,0.0,0.0,0.0,10,0.0
131,2800,Lepomis auritus,Redbreast Sunfish,Centrarchidae,Lepomis,0.09090909090909091,0.1,0.09523809523809523,10,0.1
132,2812,Chaetodon capistratus,Four-eyed Butterflyfish,Chaetodontidae,Chaetodon,0.05555555555555555,0.1,0.07142857142857142,10,0.1
133,2836,Eupetrichthys angustipes,Snakeskin Wrasse,Labridae,Eupetrichthys,0.0,0.0,0.0,10,0.0
134,2855,Parupeneus spilurus,Blackspot Goatfish,Mullidae,Parupeneus,0.0,0.0,0.0,10,0.0
135,2858,Perca flavescens,Yellow Perch,Percidae,Perca,0.0,0.0,0.0,10,0.0
136,2866,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,Pomacentridae,Abudefduf,0.6666666666666666,0.2,0.3076923076923077,10,0.2
137,2878,Aplodinotus grunniens,Freshwater Drum,Sciaenidae,Aplodinotus,0.0,0.0,0.0,10,0.0
138,2884,Paralabrax clathratus,Kelp Bass,Serranidae,Paralabrax,0.0,0.0,0.0,10,0.0
139,2914,Plotosus lineatus,Striped Eel Catfish,Plotosidae,Plotosus,0.0,0.0,0.0,10,0.0
140,2919,Hippocampus histrix,Spiny Seahorse,Syngnathidae,Hippocampus,0.041666666666666664,0.1,0.058823529411764705,10,0.1
141,2973,Pristimantis achatinus,Cachabi Robber Frog,Craugastoridae,Pristimantis,0.0,0.0,0.0,10,0.0
142,3014,Litoria fallax,Eastern Dwarf Treefrog,Pelodryadidae,Litoria,0.0,0.0,0.0,10,0.0
143,3040,Rana aurora,Northern Red-legged Frog,Ranidae,Rana,0.0,0.0,0.0,10,0.0
144,3070,Aneides aeneus,Green Salamander,Plethodontidae,Aneides,0.0,0.0,0.0,10,0.0
145,3107,Triturus carnifex,Italian Crested Newt,Salamandridae,Triturus,0.0,0.0,0.0,10,0.0
146,3120,Aquila heliaca,Imperial Eagle,Accipitridae,Aquila,0.2727272727272727,0.3,0.2857142857142857,10,0.3
147,3177,Pernis apivorus,European Honey-buzzard,Accipitridae,Pernis,0.25,0.1,0.14285714285714285,10,0.1
148,3199,Anas georgica,Yellow-billed Pintail,Anatidae,Anas,0.0,0.0,0.0,10,0.0
149,3244,Cygnus olor,Mute Swan,Anatidae,Cygnus,0.1,0.1,0.1,10,0.1
150,3258,Melanitta perspicillata,Surf Scoter,Anatidae,Melanitta,0.5,0.1,0.16666666666666666,10,0.1
151,3259,Mergellus albellus,Smew,Anatidae,Mergellus,0.0,0.0,0.0,10,0.0
152,3260,Mergus merganser,Common Merganser,Anatidae,Mergus,0.0,0.0,0.0,10,0.0
153,3306,Archilochus alexandri,Black-chinned Hummingbird,Trochilidae,Archilochus,0.0,0.0,0.0,10,0.0
154,3321,Heliodoxa jacula,Green-crowned Brilliant,Trochilidae,Heliodoxa,0.0,0.0,0.0,10,0.0
155,3358,Charadrius obscurus,Red-breasted Dotterel,Charadriidae,Charadrius,0.0,0.0,0.0,10,0.0
156,3364,Charadrius wilsonia,Wilson's Plover,Charadriidae,Charadrius,0.08333333333333333,0.1,0.09090909090909091,10,0.1
157,3367,Pluvialis dominica,American Golden-Plover,Charadriidae,Pluvialis,0.0,0.0,0.0,10,0.0
158,3372,Vanellus coronatus,Crowned Lapwing,Charadriidae,Vanellus,0.0,0.0,0.0,10,0.0
159,3385,Haematopus palliatus,American Oystercatcher,Haematopodidae,Haematopus,0.0,0.0,0.0,10,0.0
160,3398,Chroicocephalus hartlaubii,Hartlaub's Gull,Laridae,Chroicocephalus,0.0,0.0,0.0,10,0.0
161,3402,Chroicocephalus ridibundus,Black-headed Gull,Laridae,Chroicocephalus,0.0,0.0,0.0,10,0.0
162,3410,Larus cachinnans,Caspian Gull,Laridae,Larus,0.0,0.0,0.0,10,0.0
163,3417,Larus glaucescens,Glaucous-winged Gull,Laridae,Larus,0.3333333333333333,0.1,0.15384615384615385,10,0.1
164,3481,Numenius madagascariensis,Far Eastern Curlew,Scolopacidae,Numenius,0.2,0.2,0.2,10,0.2
165,3490,Tringa glareola,Wood Sandpiper,Scolopacidae,Tringa,0.0,0.0,0.0,10,0.0
166,3529,Patagioenas flavirostris,Red-billed Pigeon,Columbidae,Patagioenas,0.0,0.0,0.0,10,0.0
167,3635,Pavo cristatus,Common Peafowl,Phasianidae,Pavo,0.0,0.0,0.0,10,0.0
168,3673,Zapornia flavirostra,Black Crake,Rallidae,Zapornia,0.037037037037037035,0.1,0.05405405405405406,10,0.1
169,3715,Passerina ciris,Painted Bunting,Cardinalidae,Passerina,0.0,0.0,0.0,10,0.0
170,3719,Pheucticus chrysopeplus,Yellow Grosbeak,Cardinalidae,Pheucticus,0.0,0.0,0.0,10,0.0
171,3728,Certhia americana,Brown Creeper,Certhiidae,Certhia,0.038461538461538464,0.1,0.05555555555555555,10,0.1
172,3759,Corvus ossifragus,Fish Crow,Corvidae,Corvus,0.0,0.0,0.0,10,0.0
173,3777,Psilorhinus morio,Brown Jay,Corvidae,Psilorhinus,0.0,0.0,0.0,10,0.0
174,3778,Pyrrhocorax graculus,Alpine Chough,Corvidae,Pyrrhocorax,0.2,0.1,0.13333333333333333,10,0.1
175,3804,Taeniopygia bichenovii,Double-barred Finch,Estrildidae,Taeniopygia,0.0,0.0,0.0,10,0.0
176,3828,Loxia curvirostra,Red Crossbill,Fringillidae,Loxia,0.0,0.0,0.0,10,0.0
177,3849,Hirundo rustica,Barn Swallow,Hirundinidae,Hirundo,0.0,0.0,0.0,10,0.0
178,3859,Riparia riparia,Bank Swallow,Hirundinidae,Riparia,0.0,0.0,0.0,10,0.0
179,3860,Stelgidopteryx ruficollis,Southern Rough-winged Swallow,Hirundinidae,Stelgidopteryx,0.25,0.1,0.14285714285714285,10,0.1
180,3865,Tachycineta thalassina,Violet-green Swallow,Hirundinidae,Tachycineta,0.0,0.0,0.0,10,0.0
181,3868,Agelaius tricolor,Tricolored Blackbird,Icteridae,Agelaius,0.0,0.0,0.0,10,0.0
182,3901,Quiscalus quiscula,Common Grackle,Icteridae,Quiscalus,0.0,0.0,0.0,10,0.0
183,3938,Ptilotula penicillata,White-plumed Honeyeater,Meliphagidae,Ptilotula,0.0,0.0,0.0,10,0.0
184,3961,Anthus pratensis,Meadow Pipit,Motacillidae,Anthus,0.0,0.0,0.0,10,0.0
185,3990,Oenanthe familiaris,Familiar Chat,Muscicapidae,Oenanthe,0.0,0.0,0.0,10,0.0
186,4040,Poecile hudsonicus,Boreal Chickadee,Paridae,Poecile,0.0,0.0,0.0,10,0.0
187,4043,Poecile rufescens,Chestnut-backed Chickadee,Paridae,Poecile,0.0,0.0,0.0,10,0.0
188,4068,Setophaga cerulea,Cerulean Warbler,Parulidae,Setophaga,0.0,0.0,0.0,10,0.0
189,4070,Setophaga citrina,Hooded Warbler,Parulidae,Setophaga,0.0,0.0,0.0,10,0.0
190,4073,Setophaga dominica,Yellow-throated Warbler,Parulidae,Setophaga,0.2,0.1,0.13333333333333333,10,0.1
191,4084,Setophaga ruticilla,American Redstart,Parulidae,Setophaga,0.0,0.0,0.0,10,0.0
192,4089,Vermivora chrysoptera,Golden-winged Warbler,Parulidae,Vermivora,0.0,0.0,0.0,10,0.0
193,4099,Calamospiza melanocorys,Lark Bunting,Passerellidae,Calamospiza,0.0,0.0,0.0,10,0.0
194,4100,Centronyx henslowii,Henslow's Sparrow,Passerellidae,Centronyx,0.038461538461538464,0.1,0.05555555555555555,10,0.1
195,4118,Pipilo erythrophthalmus,Eastern Towhee,Passerellidae,Pipilo,0.0,0.0,0.0,10,0.0
196,4138,Eopsaltria australis,Eastern Yellow Robin,Petroicidae,Eopsaltria,0.0,0.0,0.0,10,0.0
197,4142,Petroica macrocephala,Tomtit,Petroicidae,Petroica,0.0,0.0,0.0,10,0.0
198,4178,Regulus ignicapilla,Common Firecrest,Regulidae,Regulus,0.0,0.0,0.0,10,0.0
199,4189,Sitta pusilla,Brown-headed Nuthatch,Sittidae,Sitta,0.0,0.0,0.0,10,0.0
200,4203,Chamaea fasciata,Wrentit,Sylviidae,Chamaea,0.0,0.0,0.0,10,0.0
201,4228,Saltator coerulescens,Grayish Saltator,Thraupidae,Saltator,0.0,0.0,0.0,10,0.0
202,4245,Thraupis episcopus,Blue-gray Tanager,Thraupidae,Thraupis,0.0,0.0,0.0,10,0.0
203,4293,Contopus cooperi,Olive-sided Flycatcher,Tyrannidae,Contopus,0.0,0.0,0.0,10,0.0
204,4295,Contopus sordidulus,Western Wood-Pewee,Tyrannidae,Contopus,0.0,0.0,0.0,10,0.0
205,4302,Empidonax hammondii,Hammond's Flycatcher,Tyrannidae,Empidonax,0.0,0.0,0.0,10,0.0
206,4308,Fluvicola nengeta,Masked Water-Tyrant,Tyrannidae,Fluvicola,0.0,0.0,0.0,10,0.0
207,4313,Myiarchus cinerascens,Ash-throated Flycatcher,Tyrannidae,Myiarchus,0.0,0.0,0.0,10,0.0
208,4350,Zosterops japonicus,Warbling White-eye,Zosteropidae,Zosterops,0.0,0.0,0.0,10,0.0
209,4352,Zosterops palpebrosus,Indian White-eye,Zosteropidae,Zosterops,0.0,0.0,0.0,10,0.0
210,4372,Cochlearius cochlearius,Boat-billed Heron,Ardeidae,Cochlearius,0.038461538461538464,0.1,0.05555555555555555,10,0.1
211,4386,Nycticorax nycticorax,Black-crowned Night Heron,Ardeidae,Nycticorax,0.0,0.0,0.0,10,0.0
212,4391,Pelecanus crispus,Dalmatian Pelican,Pelecanidae,Pelecanus,0.09090909090909091,0.1,0.09523809523809523,10,0.1
213,4419,Phoenicopterus ruber,American Flamingo,Phoenicopteridae,Phoenicopterus,0.0,0.0,0.0,10,0.0
214,4442,Dryobates pubescens,Downy Woodpecker,Picidae,Dryobates,0.0,0.0,0.0,10,0.0
215,4553,Megascops asio,Eastern Screech-Owl,Strigidae,Megascops,0.0,0.0,0.0,10,0.0
216,4578,Phalacrocorax pelagicus,Pelagic Cormorant,Phalacrocoracidae,Phalacrocorax,0.0,0.0,0.0,10,0.0
217,4579,Phalacrocorax penicillatus,Brandt's Cormorant,Phalacrocoracidae,Phalacrocorax,0.125,0.1,0.1111111111111111,10,0.1
218,4596,Trogon rufus,Black-throated Trogon,Trogonidae,Trogon,0.0,0.0,0.0,10,0.0
219,4609,Ginglymostoma cirratum,Nurse Shark,Ginglymostomatidae,Ginglymostoma,0.0,0.0,0.0,10,0.0
220,4632,Oreotragus oreotragus,Klipspringer,Bovidae,Oreotragus,0.0,0.0,0.0,10,0.0
221,4641,Tragelaphus oryx,Eland,Bovidae,Tragelaphus,0.0,0.0,0.0,10,0.0
222,4654,Odocoileus virginianus,White-tailed Deer,Cervidae,Odocoileus,0.07142857142857142,0.1,0.08333333333333333,10,0.1
223,4671,Canis lupus,Gray Wolf,Canidae,Canis,0.0,0.0,0.0,10,0.0
224,4673,Lycalopex culpaeus,Culpeo,Canidae,Lycalopex,0.0,0.0,0.0,10,0.0
225,4680,Lynx canadensis,Canada Lynx,Felidae,Lynx,0.0,0.0,0.0,10,0.0
226,4690,Mephitis macroura,Hooded Skunk,Mephitidae,Mephitis,0.0,0.0,0.0,10,0.0
227,4708,Phocarctos hookeri,New Zealand Sea Lion,Otariidae,Phocarctos,0.0,0.0,0.0,10,0.0
228,4732,Galeopterus variegatus,Sunda Flying Lemur,Cynocephalidae,Galeopterus,0.02702702702702703,0.1,0.0425531914893617,10,0.1
229,4736,Macropus fuliginosus,Western Grey Kangaroo,Macropodidae,Macropus,0.0,0.0,0.0,10,0.0
230,4794,Castor canadensis,American Beaver,Castoridae,Castor,0.0,0.0,0.0,10,0.0
231,4801,Myodes glareolus,Bank Vole,Cricetidae,Myodes,0.0,0.0,0.0,10,0.0
232,4833,Marmota monax,Woodchuck,Sciuridae,Marmota,0.05,0.1,0.06666666666666667,10,0.1
233,4843,Sciurus aureogaster,Red-bellied Squirrel,Sciuridae,Sciurus,0.0,0.0,0.0,10,0.0
234,4860,Caiman crocodilus,Common Caiman,Alligatoridae,Caiman,0.058823529411764705,0.1,0.07407407407407407,10,0.1
235,4862,Crocodylus moreletii,Belize Crocodile,Crocodylidae,Crocodylus,0.0,0.0,0.0,10,0.0
236,4879,Anguis veronensis,Italian Slow Worm,Anguidae,Anguis,0.0,0.0,0.0,10,0.0
237,4884,Gerrhonotus infernalis,Texas Alligator Lizard,Anguidae,Gerrhonotus,0.0,0.0,0.0,10,0.0
